brain_region,gene_id,effect_size,p-value,power,t_stat
4012,2541,0.23316086279240264,0.506,0.9810436369908707,3.9333773480319074
4013,1259,0.21380188619919277,0.515,0.9613758848331069,4.050320447644258
4013,2541,0.3041016117182669,0.509,0.9993312318763926,5.3779310574915105
4014,1259,0.14863274244770658,0.512,0.7663729218671009,2.7430631248346513
4014,2541,0.2496604053817613,0.498,0.990334460409384,4.150161185358262
4023,1259,0.24153550310412616,0.504,0.9864277394119257,4.497684398436826
4023,2538,0.023595604943291,0.48,0.1023410437015726,0.4004205678819526
4023,2539,-0.06600989392767213,0.488,0.003485597711417543,-1.0829273322149962
4023,2541,0.22093261073157497,0.511,0.9699914289513643,3.855115497777775
4023,2881,0.0412581822021069,0.533,0.16195058275065555,0.6492368250136258
4023,3335,0.23082634486800038,0.493,0.9792522531733588,4.146629958454434
4023,3336,0.4885072650658562,0.504,0.9999999999999972,9.483765165978829
4023,3338,-0.21933097941567542,0.51,1.3324741643394589e-07,-5.107927389105382
4023,4103,0.02292053218215566,0.509,0.10043144335916443,0.3659002064853945
4023,4855,0.3404793131268182,0.487,0.9999241448398531,6.897694267869999
4023,36362,-0.16313207890014542,0.509,1.078071305538053e-05,-4.01760667655202
4024,1259,0.16804556091689848,0.516,0.8500695449749877,3.231699408980445
4024,2538,-0.007227123900530705,0.472,0.03918853508940312,-0.12412880573299351
4024,2539,-0.10447611812880848,0.497,0.0004630731863051185,-1.6356446085274512
4024,2541,0.2347486849531099,0.491,0.9821854246936647,4.216549847859687
4024,2881,-0.07952979238536337,0.529,0.0017843561039478928,-1.2588078626245711
4024,3335,0.13861362109167963,0.513,0.7146683221921196,2.5460035004907926
4024,3338,-0.3108351280313318,0.49,0.0,-7.415554443874428
4024,4103,-0.008779635043979115,0.497,0.037134251578684885,-0.1431778013231601
4024,4855,0.2746754118248602,0.496,0.9969116848979377,5.307016818326839
4024,36362,-0.14651458016394298,0.502,3.404053546329777e-05,-3.702208274618857
4030,1259,0.13207459671964958,0.503,0.6782206487099581,2.609532898732509
4030,2538,0.013437881506341743,0.477,0.07629864986869062,0.22583286744821524
4030,2541,0.21268876300228845,0.508,0.9598647018993137,3.8237819596157956
4030,3338,-0.24346246670716218,0.495,1.538037830428607e-08,-5.488801011332716
4030,36362,-0.04608167981562657,0.5,0.008651416072081086,-1.146391134473729
4031,1259,0.23729529095314228,0.503,0.9838940588220545,4.779609463255298
4031,2538,0.026257909993435434,0.484,0.1101293374208474,0.4429117190114466
4031,2541,0.26672716929671103,0.516,0.9954916820709927,4.878762919647501
4031,3338,-0.25138974789495505,0.493,7.066037088776511e-09,-5.759990545709615
4039,1259,0.18171786934775447,0.484,0.8952434912726819,3.3516887057310254
4039,2541,0.22016396535120653,0.515,0.9691469831564063,4.037424754852004
4045,1259,0.2670088277819742,0.519,0.9955505931877521,4.9703899506697145
4045,2541,0.3063642557524741,0.52,0.999410501934556,5.1143196473229136
4048,1259,0.3786658911219093,0.505,0.9999999993136747,6.68335756129416
4048,2541,0.33756148816818776,0.502,0.9999085991469407,5.5915865671139935
4051,1259,0.2926715251696605,0.518,0.998758555729032,5.239632597240823
4051,2538,0.013902764450975512,0.487,0.07736824588672986,0.23271838223462105
4051,2541,0.22847664577881677,0.514,0.977306496534012,3.788047182453725
4060,1259,0.2427133474402349,0.524,0.9870673691323608,4.328055493322931
4060,2541,0.35388979619889255,0.503,0.9999999925293752,6.120642229282025
4074,1259,0.32466975127581826,0.502,0.9997968728855083,6.341276568314701
4074,2541,0.28160316497150123,0.494,0.9978057881353456,5.223834194624972
4079,1259,0.2742205670665347,0.502,0.9968428408677155,5.097805187274894
4079,2541,0.21780018752469565,0.521,0.9664260437482624,3.742002781170261
4087,1259,0.14985530814715703,0.519,0.7723060897136697,2.797379789409158
4087,2541,0.3348366307412925,0.502,0.9998914414294368,5.799818127576584
4088,1259,0.21964934103028205,0.504,0.9685706880292589,4.1321493381319385
4088,2538,0.045756018971377745,0.49,0.18017501070143616,0.7667751362872438
4088,2541,0.33281845577741037,0.504,0.9998768269084413,6.241446839587978
4098,1259,0.13331435275064665,0.517,0.6852789338376443,2.4334260406422623
4098,2541,0.3551364892511269,0.499,0.9999999933507197,6.22975028126852
4099,1259,0.28238936188578156,0.505,0.997890773964606,5.639023424189478
4099,2538,0.06757620506627858,0.481,0.2855262671430804,1.1505106719709917
4099,2541,0.44833165125055324,0.5,0.999999999999634,7.925587689374938
4106,1259,0.20606820490528568,0.505,0.9498573293300013,3.860177638956597
4106,2541,0.2737560380842457,0.512,0.996771090570567,4.830368967630262
4107,1259,0.2739403542500435,0.515,0.9967997440471124,5.375265000806321
4107,2541,0.3351807155894165,0.509,0.9998937642119214,5.948261153140077
4113,1259,0.2599949893843502,0.507,0.9938600268839437,5.167624922876609
4113,2541,0.43844110699701777,0.511,0.9999999999988507,7.461512241297498
4114,1259,0.23219466226604912,0.518,0.9803188476288187,4.196663909079768
4114,2541,0.36193623992592333,0.516,0.9999999965011511,5.940281275837473
4120,1259,0.2263421491129073,0.525,0.9754077747551699,4.154482615198912
4120,2541,0.34209286472621375,0.503,0.9999316270986396,5.906451606014862
4121,1259,0.2856583358142214,0.5,0.9982130434270732,5.3671467979095056
4121,2538,0.01274554976365848,0.48,0.07472665092830921,0.21216232721934042
4121,2541,0.42393368212513627,0.505,0.9999999999941123,7.169264987517909
4135,1259,0.19160532640534172,0.495,0.9211255450708715,3.512699094221292
4135,2538,0.06287381119778937,0.467,0.26058575922637284,1.030736682370459
4135,2541,0.3330100466216617,0.499,0.9998782899268333,5.592645287226565
4135,3338,-0.029654113548473925,0.505,0.017084861046174793,-0.6297376429768697
4136,1259,0.3892455043251387,0.532,0.999999999763678,7.4355545978611515
4136,2538,0.03874002599086768,0.474,0.1522911442483572,0.6590312721826661
4136,2541,0.32223543945055183,0.51,0.9997648777805631,5.796090725035472
4136,3338,-0.032467871914802514,0.521,0.015271969827165388,-0.7422406733522691
4142,1259,0.3146578866728846,0.502,0.9996325944167513,5.974329948253031
4142,2538,0.05160771124703379,0.475,0.20573209262149827,0.8732377147001366
4142,2541,0.21892994330907117,0.507,0.9677501905754983,3.830490762387948
4142,2881,0.06946679295405556,0.533,0.29586422105307175,1.091899964769103
