brain_region,gene_id,effect_size,p-value,power,t_stat
4031,2538,0.017766681430099233,0.492,0.10686549639143517,0.42533080951041696
4031,2541,0.270581312060939,0.507,0.9999999995395703,7.064576345013241
4031,3338,-0.3123933760645012,0.49,7.822631431508853e-13,-9.89889858650472
4039,1259,0.004172253508129144,0.514,0.06050223934341481,0.10795647777682961
4039,2541,0.160596455949326,0.502,0.9763839401719766,4.169758039999386
4045,1259,0.09573532761444198,0.508,0.6979524639657205,2.459944166500453
4045,2541,0.11346004399284573,0.491,0.820966141099514,2.708541459369065
4048,1259,0.19875228965376893,0.522,0.9977893967653989,4.8441126909937315
4048,2541,0.179316542000681,0.501,0.9919631321832142,4.332935879871375
4051,1259,0.11319893671445774,0.509,0.8194189372311407,2.8667540308132327
4051,2538,-0.009535335361919913,0.491,0.0314195492416125,-0.22869971742512368
4051,2541,0.08471473561265866,0.49,0.6062212511607614,2.079588005735888
4060,1259,0.25591404669453727,0.518,0.9999999964947704,6.6176900053398215
4060,2541,0.2700705855697582,0.513,0.9999999995049554,7.081439246745396
4074,1259,0.19326936869038072,0.523,0.9967608120366124,5.12889205325936
4074,2541,0.20272161519870116,0.507,0.9983383064742287,5.362951476731601
4079,1259,0.1844964233477446,0.52,0.9942033621371487,4.849384753682653
4079,2541,0.17012711925160418,0.487,0.986081657913917,4.300412967068394
4087,1259,0.027773603571316006,0.489,0.15451955787218685,0.7085463554013033
4087,2541,0.23512400160775102,0.504,0.9998779221424198,5.885713192153629
4088,1259,-0.024615320182801458,0.505,0.013864537539181265,-0.6313681054142034
4088,2538,0.0488217552361821,0.49,0.2940451055447002,1.1383826643289474
4088,2541,0.24830793634793707,0.505,0.9999999903726258,6.5288911227675825
4098,1259,0.020081906775378498,0.507,0.11681635147366864,0.5250910954705139
4098,2541,0.2385147562026665,0.504,0.9999097642913731,6.0198127072827745
4099,1259,0.14140733165921363,0.506,0.939499903807765,3.7044586475935444
4099,2538,0.05582701253243194,0.5,0.35074692585935574,1.3488026191299851
4099,2541,0.36963475595646017,0.5,1.0,9.089118591958773
4106,1259,0.1579724408242402,0.513,0.9728801207362419,4.240867205877726
4106,2541,0.26145045965394925,0.497,0.9999999983501585,6.684787259386705
4107,1259,0.18293988186281707,0.512,0.9935969228088699,4.895986358024132
4107,2541,0.2904177678430942,0.497,0.9999999999750785,7.455679106256844
4113,1259,0.10939706814308718,0.515,0.7959496415492502,2.9807006366471596
4113,2541,0.31390588555943116,0.501,0.999999999999389,7.704680914450864
4114,1259,0.0813552360324961,0.512,0.5767427872258484,2.102255820851193
4114,2541,0.25793380565602964,0.499,0.9999999973325748,6.074466801248444
4120,1259,0.05633384294333244,0.513,0.3550016591715859,1.501917723515061
4120,2541,0.24992037691659427,0.508,0.9999999922100717,6.443700705358798
4121,1259,0.1336319762914535,0.527,0.9154166554838918,3.4032714368042094
4121,2538,0.02461974299634531,0.492,0.1381851040560067,0.5856592704713084
4121,2541,0.26287414303539575,0.512,0.9999999986441563,6.509875363220985
4135,1259,0.03301620879162707,0.52,0.1843873908098438,0.8671412818088801
4135,2538,0.04660585226225949,0.506,0.27703265097318597,1.089362293515879
4135,2541,0.2564652904645834,0.501,0.9999999967459171,6.469716595521727
4135,3338,0.022864661363198834,0.477,0.1296240689878272,0.6599236150920549
4136,1259,0.37771484721071774,0.517,1.0,10.170162584068827
4136,2538,0.02803806332346097,0.489,0.15594499592568067,0.6735404218500229
4136,2541,0.3660449207115665,0.508,0.9999999999999999,9.453156403672269
4136,3338,-0.07088642630732535,0.499,0.0005837355931089805,-2.2071022300235095
4142,1259,0.3077289430429978,0.525,0.9999999999983358,8.43693684261053
4142,2538,0.041014482302438135,0.494,0.23636936164992806,0.9980276245245085
4142,2541,0.2743711471381261,0.508,0.9999999997322135,7.002095442920279
4142,2881,-0.037253866708195485,0.485,0.006446743307398473,-0.8397275060702283
4142,3335,0.23144945557311078,0.492,0.9998316415725336,5.717391697208134
4142,3338,-0.028827201756463187,0.507,0.010830047632356288,-0.8937530383392761
4142,4103,-0.033899027150966786,0.51,0.007956893644407659,-0.7669628897731052
4142,36362,0.08740683578274179,0.515,0.6294202359927633,2.870719377926203
4143,1259,0.1801069216352499,0.515,0.9923478587080821,4.782239633571567
4143,2538,0.019561556509483793,0.492,0.11452457993371201,0.4747793088045635
4143,2539,-0.06874976419379819,0.489,0.000690897142776703,-1.607479837638646
4143,2541,0.2324614765551354,0.488,0.9998458004100793,5.916214386707465
4143,2881,-0.04038644978151658,0.491,0.00527158405831929,-0.9780892183689669
4143,3335,0.2339799740608417,0.487,0.9998649653644615,5.903654396213806
4143,3336,0.49799294068482836,0.505,1.0,14.456266329226882
4143,3338,-0.05194716007954855,0.498,0.0024107044875271155,-1.5862379891469356
4143,4103,-0.08124220913574218,0.516,0.0002500286164718313,-1.8559990203148387
4143,4855,0.20344785897846995,0.51,0.9984241280525974,5.550278522057964
4143,36362,0.04459566728317422,0.504,0.2620284068600658,1.4928178862525407
4149,1259,0.33433561992005273,0.515,0.9999999999999807,8.694754778901332
4149,2538,0.020120049060548897,0.5,0.11698561084708525,0.4786796668983739
4149,2541,0.2651407677525294,0.505,0.9999999990100694,6.667510187287644
4149,3338,-0.044429058418048215,0.513,0.0040384361941882,-1.3247036927816254
4149,36362,0.13852169240879278,0.519,0.9312785556947049,4.533021919837034
4150,1259,0.1395689683359923,0.508,0.9343565896736259,3.6379513593390183
4150,2538,0.033243085528085664,0.5,0.18575622109947387,0.7951842256733477
4150,2541,0.22514950860826285,0.494,0.999712256158514,5.691857358000509
4150,3338,0.06536808276433304,0.506,0.4334092789284486,1.86625727628637
4151,1259,0.25962784806875405,0.507,0.9999999978820481,6.840876740254088
4151,2538,0.020373663435886143,0.493,0.11811546479984658,0.4961263435533814
4151,2541,0.22663782793235476,0.505,0.9997460520540827,5.555304499291719
4151,3338,-0.02711665306113363,0.509,0.011984616531409809,-0.8248927905469021
4158,1259,0.1680130996576306,0.515,0.9842938108907037,4.205270146837181
4158,2541,0.11898767720174744,0.488,0.8517488381652435,3.0121422406552734
4160,1259,0.2912171453791282,0.509,0.9999999999779333,7.429820946047247
4160,2541,0.16295864340589636,0.499,0.9792046196009616,3.995681668058301
4166,2541,0.14967840501028518,0.506,0.9588499583987513,3.696981305600349
4178,1259,0.1735678566469077,0.512,0.9886167977144515,4.505901422645683
4178,2541,0.12521163814846198,0.51,0.8819139030856293,3.3023073680705983
4186,1259,-0.14426367930642037,0.506,4.667453659124021e-07,-3.925354759048867
4186,2541,0.2346916265136778,0.49,0.9998731748619804,5.819493359460688
4187,1259,-0.2555144916667626,0.493,3.698949035957355e-09,-7.295125223700768
4187,2541,0.25729035590031485,0.507,0.9999999970894222,6.6646757687700955
4193,1259,0.035836004104971314,0.502,0.20184462582049356,0.9507674852090376
4193,2538,0.06420492115274327,0.5,0.4230936533595516,1.504275789790899
4193,2541,0.45159362157444993,0.503,1.0,10.911646649305334
4193,3338,-0.2568213011559726,0.504,3.1012807877317528e-09,-8.052966336276436
4194,1259,-0.23675257195318372,0.498,0.0,-6.489282528804293
4194,2538,0.052272198687534056,0.496,0.32145484677989167,1.212202532194951
4194,2541,0.2012027508167665,0.491,0.9981449060105766,4.92725253331289
4194,3338,-0.7734645317977477,0.46,0.0,-29.3587189015094
4200,1259,0.16408663329927184,0.503,0.9804475537859303,4.382465429690256
4200,2541,0.27305904220863914,0.496,0.9999999996766801,7.013955214504079
4201,1259,0.20901449898181845,0.511,0.9989591630320015,5.672567403987385
4201,2541,0.3182694667666122,0.507,0.9999999999997025,8.088557682492223
4214,1259,-0.022961146784742436,0.507,0.015243000125778616,-0.6245234228838643
4214,2541,0.24048313658676673,0.501,0.9999244929976686,6.379349907874082
4223,1259,0.24635576498346312,0.515,0.9999999875803949,5.943782606955564
4223,2538,-0.020022460591793603,0.492,0.017983026076155095,-0.4653003433497878
4223,2541,0.10245685236505195,0.503,0.7487016718254736,2.4837997832893786
4223,3338,-0.11317127744783217,0.5,1.3213382974996968e-05,-3.3575269954105624
4223,36362,-0.41900678301614047,0.5,0.0,-16.67143026989275
4224,1259,0.2606984368947712,0.514,0.9999999981706928,6.599423065374594
4224,2538,0.009722894522858577,0.486,0.07705826659705606,0.22749045845754767
4224,2541,0.08920757625564539,0.489,0.6446850717452681,2.302669937022881
4224,3335,0.12479362394055916,0.466,0.8800351805285254,3.0950502834357465
4224,3338,-0.08813389569268783,0.495,0.00013820469621983467,-2.6647772446315967
4224,4103,0.18532979995687726,0.518,0.9945066315074591,4.389758561880796
4224,36362,-0.6390365708366684,0.508,0.0,-27.557291715718044
4230,1259,0.15593102048684937,0.508,0.9698631570781685,4.041707024529374
4230,2541,0.21396337655569367,0.514,0.9992890157362488,5.371345999982148
4244,1259,0.05280405830607189,0.502,0.3257729125094678,1.3201903796780603
4244,2538,-0.005980789129227903,0.496,0.0375376178291017,-0.13894781621014657
4244,2541,0.00804883164910099,0.494,0.07173775282529993,0.193253705303062
4244,3338,0.09561015889022635,0.493,0.6969652767080293,2.6687458405332323
4245,1259,0.28015758197082863,0.528,0.9999999998845511,7.234282479846911
4245,2541,0.22193221634875354,0.5,0.9996244689035058,5.7375292590997535
4251,1259,0.3140254030052387,0.491,0.9999999999994009,7.1339118634446805
4251,2538,-0.01783135944627341,0.485,0.020289917160214443,-0.40436607196345825
4251,2541,0.11946669266376492,0.493,0.8542388294853489,2.827065223567609
4251,3338,0.396920003381806,0.501,1.0,10.082139984679541
4254,1259,0.439950907461565,0.512,1.0,10.11610687459214
4254,2538,-0.02293282924367266,0.485,0.015267587591639264,-0.5369479861610267
4254,2541,-0.09942595165691223,0.49,4.9785180093020465e-05,-2.3809321469003586
4254,3338,0.25455097215616523,0.49,0.9999999957900901,6.440483154465023
4255,1259,0.7430674843945834,0.506,1.0,16.44774699561713
4255,2541,-0.20520222064378907,0.495,0.0,-4.882569804647225
4256,1259,0.4549066824490477,0.499,1.0,8.9705477016206
4256,2538,-0.03356731775071624,0.503,0.008121904764526677,-0.7711249975019866
4256,2541,-0.17979840715886772,0.498,4.639914341630913e-09,-3.9455314316980985
4257,1259,0.4409792692987724,0.5,1.0,8.158226598005108
4257,2541,-0.20645687720228603,0.491,0.0,-4.325649744732966
4258,1259,-0.3948866040149763,0.466,0.0,-9.316385859937128
4258,2538,0.05848109316939982,0.491,0.3732229443346735,1.2916977274578432
4258,2541,0.21634949927605676,0.5,0.999410841692435,4.522494379345371
4270,1259,0.10066975255043636,0.515,0.7356611707023207,2.6591554277851386
4270,2541,0.1401897997830762,0.512,0.9361301484454442,3.650509270705175
4273,1259,0.3238629387578246,0.524,0.9999999999998833,8.593547039936468
4273,2541,0.19944133719632887,0.495,0.9978951364571096,5.0287140814315086
4280,1259,0.6577299400712366,0.519,1.0,16.88188643538274
4280,2538,-0.05571721645944498,0.493,0.0018425897820475434,-1.3840394352725436
4280,2541,0.5475418344032863,0.514,1.0,13.667539065855856
4281,1259,0.48804118555054493,0.5,1.0,11.837910178213924
4281,2541,0.35105309485495995,0.511,0.999999999999999,7.928044399784277
4282,1259,0.6844421932216438,0.512,1.0,16.202677840957207
4282,2538,-0.10501522279115681,0.485,2.93544461630324e-05,-2.6072329530994005
4282,2541,0.4118283763523469,0.503,1.0,9.805593301565162
4282,3338,1.1069243400459352,0.532,1.0,28.490215538402396
4288,1121,-0.2125352522628641,0.51,0.0,-5.187327848126759
4288,1259,0.7830238757444558,0.511,1.0,18.743626686131808
4288,2538,-0.042137774242649945,0.491,0.004701247822054944,-1.0519427741417517
4288,2539,-0.0705285978451594,0.474,0.0006005382407274773,-1.6022726681616273
4288,2541,0.3306276026730196,0.513,0.9999999999999631,7.822172697263768
4288,2881,-0.09995688906402232,0.5,4.737933199605582e-05,-2.267861515112694
4288,3335,-0.44025190496894356,0.498,0.0,-12.92437374243956
4288,3336,-1.0155669376574152,0.51,0.0,-31.33716859839217
4288,3338,0.903448539218035,0.512,1.0,21.394803506513565
4288,4103,0.13826612671590596,0.515,0.9305107918035294,2.9797197424159183
4288,4855,0.2010782634112131,0.516,0.9981281808393078,4.8082803011568656
4288,36362,-1.2154047943255626,0.467,0.0,-132.90556378593618
4291,1259,0.06231494073492432,0.512,0.40644704672462084,1.5876566083265078
4291,2541,0.4205125896335354,0.504,1.0,9.39037509545477
4296,2541,-1.1393468903558157,0.493,0.0,-40.79768064581775
4322,1259,-0.10642335256230193,0.492,2.5634686310005428e-05,-2.397122054343221
4322,2538,0.06411230151412173,0.499,0.42227441074652283,1.395808994407263
4322,2541,0.17158463899145948,0.498,0.9872095843000688,3.4695715785631105
4322,3338,0.7674498414556677,0.497,1.0,17.615048069200984
4322,36362,0.01144428822948895,0.497,0.08283657941043521,0.3242081087644611
4342,2541,0.008507952910896451,0.49,0.07316807336055853,0.1995125328988561
4379,2541,0.11607057457023481,0.509,0.8359738389484165,2.4670962388039688
4395,1259,-1.1317113183694874,0.456,0.0,-41.34325218471414
4395,2541,-0.27945295504731615,0.506,1.280189287911071e-10,-6.898243727308384
4400,1259,-1.3038168073680396,0.448,0.0,-57.58588409482338
4400,2541,-0.17648141093070474,0.503,8.378726490398947e-09,-4.431692902228445
4409,1259,-1.5390671174899426,0.441,0.0,-73.70561062030795
4409,2541,0.055018654327769236,0.498,0.34399969171886957,1.337492099416285
4417,1259,-1.2044907771552238,0.457,0.0,-48.08081177894731
4417,2541,-0.06170610683630353,0.494,0.0011858087967668851,-1.3611453409065961
4432,1259,-1.4464314866931314,0.448,0.0,-62.15099823061484
4432,2541,-0.18696788287585572,0.498,1.7171756239164893e-09,-4.900042461746845
4440,1259,-0.8967945678990634,0.492,0.0,-24.686320769185823
4440,2541,0.005001051760601603,0.497,0.06278065945376154,0.11610593009420557
4506,1259,-0.9310800469597427,0.476,0.0,-26.704117999428668
4506,2541,-0.8047224285438571,0.473,0.0,-21.388181314026422
4507,2541,-0.5569171466765991,0.496,0.0,-14.616318149993718
4518,2541,-1.133264466762261,0.485,0.0,-37.40896844934273
4720,2541,-1.0171662502067464,0.49,0.0,-33.45773392638202
4722,2541,-1.0293801162096385,0.492,0.0,-36.301703676192965
4723,2541,-1.074568093134173,0.493,0.0,-38.90127173836989
4725,2541,-1.0087048848509046,0.485,0.0,-34.43616060881251
4738,1259,0.31338243479468986,0.513,0.9999999999993344,7.889380735626972
4738,2541,-1.104483237820504,0.498,0.0,-37.912007743367305
4739,1259,0.2122002595231107,0.504,0.9991845315011048,5.14330893639366
4739,2541,-1.1009979377353405,0.496,0.0,-38.289374020557275
4740,1259,0.1538786496467894,0.497,0.9665546801577446,3.9055699473348553
4740,2541,-0.9985844015372453,0.499,0.0,-32.943935204665685
4741,1259,0.16250009655820863,0.497,0.9786805517027437,4.086358845182206
4741,2541,-1.005870639314724,0.476,0.0,-33.471001300403344
4782,1259,-0.6135944836917318,0.49,0.0,-17.056836188962677
4782,2541,-1.233914681313194,0.486,0.0,-50.63231417096469
9054,2541,-1.0171035584039483,0.479,0.0,-36.08602592580674
9067,1259,-0.3488650570473448,0.485,1.4432899320127035e-15,-8.956411583655528
9067,2541,-0.5333131806304873,0.502,0.0,-14.547001687027667
9074,1259,-0.7780911919669976,0.46,0.0,-22.94780286538008
9074,2538,-0.05938665733904227,0.498,0.001409367559484731,-1.4370377419371434
9074,2541,-0.12114398405632185,0.499,5.86853914041896e-06,-2.9743739562535443
9075,1259,-0.7537129007615394,0.477,0.0,-22.911450232592884
9075,2541,-0.8115415348485243,0.493,0.0,-26.63333827705233
9161,1259,-0.46600855019135334,0.502,0.0,-12.473659261015841
9161,2541,-0.9056760908915552,0.483,0.0,-29.097591983608968
9492,1259,-1.4322595380188266,0.45,0.0,-66.029358145521
9492,2538,-0.06308643440600555,0.477,0.0010686830226313004,-1.5148972006185042
9492,2541,-1.1751090113073839,0.463,0.0,-46.95899961569347
9492,3335,-0.6003795842655323,0.484,0.0,-19.331204579752235
9492,3338,-0.3753314952083492,0.473,0.0,-11.182295032523626
9492,4103,-0.13548482358293756,0.5,1.2598267727925716e-06,-3.2601219357151567
9492,36362,1.4118192226468032,0.511,1.0,36.659234464870174
9520,1259,-1.4403250174555877,0.454,0.0,-66.49985433129399
9520,2541,-1.3255932637570302,0.483,0.0,-57.33786043004302
9543,1259,-1.077435590029147,0.474,0.0,-35.99471117083334
9543,2541,-1.1792693841610131,0.483,0.0,-43.02848032911016
9561,1259,0.6741953027648002,0.513,1.0,13.908682990136734
9561,2538,-0.011604289967674437,0.468,0.028255021139524494,-0.2758494407044795
9561,2541,0.21480203794242153,0.49,0.9993342513595579,4.642456226345247
9598,1259,-0.28091285201035904,0.501,1.0331391298024073e-10,-6.9429973222617365
9598,2541,-1.0931707142518094,0.497,0.0,-34.549429306653415
9614,1259,-0.8621109022911202,0.467,0.0,-30.701666878667737
9614,2541,-1.197001699428782,0.497,0.0,-51.05041695933386
9677,1259,-0.7336126459052329,0.491,0.0,-19.822315606382926
9677,2538,-0.0634190365972339,0.481,0.0010420941581704701,-1.6347767544836385
9677,2541,-0.8675385360015909,0.492,0.0,-24.19815889634846
9677,3335,-0.22347376842643774,0.496,0.0,-5.9318509801760575
9677,3338,0.5303120524445681,0.497,1.0,12.935658820225852
9677,4103,-0.053338493678426656,0.494,0.0021847901218026156,-1.2356391227145962
9677,36362,0.6682234406707124,0.516,1.0,15.57271123763075
9698,1259,-0.692603317916478,0.487,0.0,-19.75733523034336
9698,2541,-1.223033350247977,0.492,0.0,-44.44042614497583
