brain_region,gene_id,effect_size,p-value,power,t_stat
4030,3338,-0.36692866479187586,0.491,0.001145714384765073,-2.4876004627942807
4030,36362,0.03427799107453546,0.536,0.06503835742283848,0.2916784396182101
4031,1259,-0.05845266631562815,0.504,0.030852912507505215,-0.3711109759693119
4031,2538,0.04141867417450883,0.49,0.06857313677208998,0.1847259239021204
4031,2541,0.28445496569359646,0.549,0.28834832889389295,1.101570236412336
4031,3338,-0.43174047606651267,0.488,0.00048673068497617766,-3.4179912629723956
4039,1259,-0.3475890569872976,0.507,0.0014626563724540187,-1.8669365351255631
4039,2541,0.1246082028147798,0.541,0.12128514187626516,0.47163380887043305
4045,1259,0.38783301367813283,0.523,0.43493680596788686,2.3827370954188187
4045,2541,0.5684371470950076,0.554,0.7000511646883338,2.069395560231492
4048,1259,0.1924543831798718,0.502,0.18155953453543117,0.8543084044844459
4048,2541,0.4523855427933789,0.543,0.5328024638867256,1.6578461522928918
4051,1259,0.25975957629325974,0.507,0.25704830937483325,1.306399548578253
4051,2538,0.09242268516518405,0.505,0.09825388881164854,0.4685963344089817
4051,2541,0.45044695282909414,0.548,0.5298633083428091,1.6733592667097155
4060,1259,0.47535927441971126,0.503,0.5674510511614188,2.834970054963843
4060,2541,0.512101583525972,0.546,0.6216875258204329,1.8709015891323608
4074,1259,0.25193930270922715,0.51,0.24751725105685862,1.5402571116056545
4074,2541,0.3728386568591946,0.559,0.41254349216706154,1.5789031270914036
4079,1259,0.12043951807410314,0.482,0.11810498094631605,0.5917215460430983
4079,2541,0.23562276638426388,0.54,0.22825341202380833,0.8614870647924137
4087,1259,-0.23397914472809211,0.493,0.005539084232759728,-1.1653033000245638
4087,2541,0.26344994080207607,0.552,0.2616112126489154,0.9245374052396308
4088,1259,-0.10728124839059994,0.518,0.01992917822694118,-0.6404447816380954
4088,2538,0.04998734647783386,0.495,0.07300804868709543,0.22561788635717311
4088,2541,0.2788580139721919,0.553,0.28109992792900873,1.1338715632278131
4098,1259,-0.0660851903136949,0.502,0.028874368308235754,-0.3637433839255867
4098,2541,0.40767732355139674,0.552,0.46488176777974455,1.468037742977608
4099,1259,0.09162410898218612,0.497,0.09772622723106217,0.47432202746513746
4099,2538,0.15635571391994138,0.516,0.147478913275515,0.7879865668559475
4099,2541,0.5794770379463526,0.551,0.714506628874933,2.3763843351699747
4106,1259,0.26928349335786805,0.505,0.26890765246467363,1.6347264003020703
4106,2541,0.4114093871369392,0.551,0.47054053091574355,1.5979875948344706
4107,1259,-0.018934527878914597,0.495,0.0429659807370516,-0.11346272183505234
4107,2541,0.34173144574958497,0.553,0.3670535863347024,1.2485517897101837
4113,1259,0.13327189054303448,0.512,0.12808552938434636,0.7015744561374885
4113,2541,0.4166443446522668,0.544,0.4784876034981377,1.4340735934512037
4114,1259,0.05140346848464265,0.504,0.07376164851326361,0.2527467129291
4114,2541,0.4516082991544869,0.543,0.5316242713368444,1.7354757689930949
4120,1259,0.2718119981772336,0.51,0.2721015856337019,1.505821239140481
4120,2541,0.5328395097085581,0.55,0.6513376274207768,2.00002353691425
4121,1259,0.13398730913323129,0.5,0.12865867509497841,0.632617623351782
4121,2538,0.10088880624839379,0.502,0.10397650437525041,0.5141088421604153
4121,2541,0.4510655655479203,0.543,0.5308013946387412,1.6501000675589952
4135,1259,-0.10226777587186006,0.5,0.020873656861778667,-0.5323917353947664
4135,2538,0.11734498240257143,0.512,0.115782650969808,0.5211757279399047
4135,2541,0.4289350585731728,0.541,0.4971728284447714,1.36462342466744
4135,3338,-0.20879328806522923,0.493,0.007267197372390455,-1.3281677065050477
4136,1259,0.031581203494324576,0.498,0.06374075381245448,0.178583208209826
4136,2538,0.10271238312439422,0.503,0.10524011485879847,0.4850792308971894
4136,2541,0.3078713743507637,0.551,0.3195861090714429,1.2239494715964627
4136,3338,-0.2994682977892883,0.504,0.002626611707023052,-1.7926667560391276
4142,1259,-0.02470090616882477,0.488,0.04099006765214919,-0.1463794665110772
4142,2538,0.11722452102294403,0.516,0.1156929088193569,0.5954127295003797
4142,2541,0.2764974313688911,0.546,0.2780693584012691,1.09949106016162
4142,2881,-0.18465496244777393,0.485,0.009352518794106479,-0.6883254759767534
4142,3335,0.16983910797742502,0.512,0.15967193259909318,1.015786048784864
4142,3338,-0.3018021564092755,0.487,0.002554944433933004,-2.071321151836049
4142,4103,-0.43025914069951626,0.474,0.0004966704521095489,-2.004373836325256
4142,36362,0.09048746407047817,0.543,0.09697876819309881,0.7770422035393688
4143,1259,-0.28165505196683005,0.496,0.0032362034265235318,-1.5045370101561861
4143,2538,-0.09114204915562868,0.47,0.02310548706148019,-0.4733948849652976
4143,2539,-0.175656524173281,0.503,0.010254348110266598,-0.6765897074451077
4143,2541,0.13503585942888244,0.546,0.12950191020722102,0.5024162582961585
4143,2881,-0.33574821959583706,0.492,0.0016942655700870057,-1.1527201913611145
4143,3335,0.255224318286689,0.487,0.2514978231898266,1.5050030499886948
4143,3336,0.1271042526905202,0.551,0.12321783360136451,0.6140684630474522
4143,3338,-0.26069736881687805,0.494,0.0041141529891116635,-1.5386361661625547
4143,4103,-0.5265313167601401,0.464,0.00012527491741831653,-2.6312665033627876
4143,4855,0.09023206366451267,0.534,0.09681139477345446,0.4050833522461749
4143,36362,0.07361912922562387,0.553,0.08637437171338802,0.551780107636596
4149,1259,0.17803758389980243,0.492,0.16739889125637109,1.0907000056093374
4149,2538,0.09216069500478163,0.514,0.09808054882895889,0.4633827842801722
4149,2541,0.2133364705732039,0.548,0.20335440585649822,0.7717341327549138
4149,3338,-0.12337862205281824,0.503,0.01713785641162968,-0.7480068346090715
4149,36362,0.19346167943533005,0.568,0.1825761382988893,1.4115095428157476
4150,1259,0.014784621095007772,0.48,0.05610651704029457,0.0942591054731813
4150,2538,0.025214873330935982,0.499,0.0607573199458078,0.1207552208777663
4150,2541,0.1896415269221972,0.554,0.1787394579515904,0.7060246122347201
4150,3338,-0.11691411154489965,0.5,0.01821591329640404,-0.7850919782342386
4151,1259,0.001842925881064366,0.509,0.050730996243458115,0.009666453039426851
4151,2538,0.06753547159794386,0.509,0.08277033245075671,0.33729158574167106
4151,2541,0.1793404950431392,0.541,0.16864865818687913,0.6454418016406492
4151,3338,-0.21814256875888907,0.51,0.006576910257904411,-1.2594703851362696
4158,1259,0.10822727303073934,0.505,0.10912897660898391,0.734141233875276
4158,2541,0.1995691666892147,0.544,0.18881576708099312,0.7534857138874368
4160,1259,0.07722612841892174,0.489,0.08856583905026671,0.4675179852613531
4160,2541,0.18183419209662238,0.551,0.17105728679546495,0.63657118685522
4166,2541,0.1775905294050806,0.547,0.1669714477558627,0.6642338084022795
4178,1259,0.0658639425128511,0.496,0.08180017062845701,0.3917108814986893
4178,2541,0.2500216166816829,0.541,0.24520913696187752,1.0078462138574298
4186,1259,-0.13677157429580233,0.491,0.015076737058980827,-0.6779323158287497
4186,2541,0.5029103324072506,0.55,0.6082998566379062,1.794703497414434
4187,1259,-0.1707535852411084,0.49,0.010776919255258588,-0.943093212176686
4187,2541,0.442103629842181,0.538,0.5171967344969765,1.5886469073393616
4193,1259,-0.4098126832713171,0.474,0.0006544856604501215,-2.104236437345686
4193,2538,0.05771139714476428,0.504,0.07719075992229119,0.2752795619896293
4193,2541,0.49123661117719103,0.551,0.5911103961647969,1.818587982008898
4193,3338,-0.3965792397842282,0.433,0.0007800416236030117,-2.861597030081393
4194,1259,-0.21553403901562387,0.492,0.00676342602343194,-1.0337180047439956
4194,2538,0.055467142330156455,0.514,0.07595713651830893,0.2705572998333489
4194,2541,0.446686806792664,0.537,0.5241578285447399,1.4720696082050615
4194,3338,-1.0244407284837909,0.436,1.1953184553270546e-08,-39.91412371807928
4200,1259,-0.039969246757430875,0.506,0.036111879118835066,-0.20913376340217185
4200,2541,0.3977639095113575,0.553,0.449887296606694,1.478569921947448
4201,1259,0.07159643798155181,0.487,0.0851633222358007,0.46523952688754305
4201,2541,0.2904133409821209,0.558,0.2961599837413884,1.0783013207259224
4214,1259,0.19132411286097548,0.496,0.18042303911292334,1.1720138935681401
4214,2541,0.4835980070762673,0.544,0.5797640062399995,1.887362812591909
4223,1259,0.4546291648945028,0.499,0.5362017984726153,2.6294048861828645
4223,2538,0.06583094578721455,0.51,0.08178110573428854,0.3237801323379527
4223,2541,0.37801604507699416,0.547,0.42024765202429637,1.3834398616377066
4223,3338,-0.23525976213362917,0.486,0.005461887695311418,-1.424506892667383
4223,36362,-0.38093709580825647,0.471,0.0009568698193613834,-2.9114611246035405
4224,1259,0.2580242133566198,0.495,0.2549170024692262,1.3795976771777823
4224,2538,0.03427512517815077,0.504,0.06503696766086509,0.17349004384919114
4224,2541,0.1850862672236185,0.536,0.17423124614513252,0.6439821991969585
4224,3335,0.17072616267830043,0.484,0.16049654831514593,0.9751065644111213
4224,3338,-0.1744329854878672,0.491,0.010382645467414409,-1.0864181836635576
4224,4103,-0.2240996559512273,0.506,0.006167911592698361,-0.9551237561804192
4224,36362,-0.6323716813056734,0.435,2.3713029589922385e-05,-5.305370266669305
4230,1259,-0.10204290092939051,0.482,0.02091689306463629,-0.5254389628531381
4230,2541,0.12008032949063684,0.536,0.1178337485737585,0.42360136200749277
4244,1259,-0.10899001595085865,0.498,0.019615657802069086,-0.5513159062465685
4244,2538,0.1332957675222907,0.509,0.1281046294199536,0.6959629655372106
4244,2541,0.17075580259364412,0.534,0.1605241497691121,0.6115178129123047
4244,3338,-0.2355254727997272,0.478,0.005445990675223,-1.5524744071923913
4245,1259,-0.02145376090246918,0.496,0.04209347924617779,-0.10510307244503908
4245,2541,0.24375236156224547,0.547,0.23774474347530528,0.9859188317292357
4251,1259,0.24731202282674894,0.505,0.24196766623960708,1.1258528636156608
4251,2538,-0.06308912069820469,0.489,0.02963808815920932,-0.32176824056069486
4251,2541,0.18622362250381505,0.536,0.17535004240696583,0.6746385087165782
4251,3338,0.3076191089826633,0.497,0.3192421368839149,1.657658994370682
4254,1259,0.027265195637081956,0.486,0.061706008165595794,0.1203185878718804
4254,2538,0.014602789022574855,0.495,0.05602799889713139,0.07837844586045124
4254,2541,-0.2516128072350772,0.491,0.0045568557992532455,-1.0220015953372656
4254,3338,-0.411200171821842,0.458,0.0006424627871358668,-5.681760161875164
4255,1259,0.7209219484369388,0.527,0.8654401059776707,2.9308225398227847
4255,2541,-0.12594110042108056,0.525,0.01672585694335449,-0.4429196854797521
4256,1259,0.43923640429789323,0.503,0.5128389779208874,1.463419822519568
4256,2538,-0.038830478376415324,0.515,0.036458521197996197,-0.1884101864569353
4256,2541,-0.05900380094837892,0.518,0.030706383943766458,-0.18032527006027632
4257,1259,0.2626857832360252,0.492,0.2606629878641673,0.8124047325750088
4257,2541,0.011268373344997744,0.52,0.0546034371734887,0.03417395356209746
4258,1259,-0.6686873937391735,0.471,1.291478253206968e-05,-3.2471770958826367
4258,2538,0.39528597489348044,0.526,0.4461494610898362,1.7492593466314077
4258,2541,0.23621251802805904,0.531,0.2289347215314278,0.6900377665383903
4270,1259,0.24175485100398533,0.497,0.23539282360651648,1.4974931631570405
4270,2541,0.2792844952660339,0.545,0.28164914608315117,1.1157217799432415
4273,1259,0.1548645289749408,0.507,0.14616973731235805,0.7846009547645872
4273,2541,0.2995971310827343,0.552,0.3083860257252823,1.1411704774349114
4280,1259,0.39424002354652066,0.505,0.44457309477673523,1.992106792874835
4280,2538,-0.0778244175667024,0.502,0.026037724328689227,-0.4517488754500943
4280,2541,0.5130125358948409,0.562,0.6230067136676788,1.9075214732604187
4281,1259,0.37025129358020414,0.509,0.40870568680235764,1.5689850411163424
4281,2541,0.44017667406564687,0.541,0.5142682517826653,1.4571690529003969
4282,1259,0.5710952322034429,0.497,0.7035618864428397,2.62846213594302
4282,2538,-0.029652028172572824,0.512,0.03935285019836687,-0.17870702362828741
4282,2541,0.38032222135387567,0.552,0.42368929578622694,1.2577146243443327
4282,3338,0.6469484861484868,0.519,0.7948971896205873,3.174910891612492
4288,1121,-0.37466440751219887,0.464,0.00103758793479225,-2.4549739508750976
4288,1259,0.5414799532338846,0.504,0.6634342242503135,2.2688951683505887
4288,2538,0.042650587192464874,0.517,0.06919765416601231,0.2593338722539598
4288,2539,-0.06679532265343532,0.492,0.02869576652506023,-0.22992642305927224
4288,2541,0.19171246882294818,0.534,0.1808130306695116,0.6780195504821128
4288,2881,-0.32888628095321204,0.511,0.0018432971623341121,-1.0769410331634761
4288,3335,-0.5795708141998697,0.474,5.548761242968325e-05,-4.384774715570779
4288,3336,-1.2280857694896687,0.439,0.0,-10.085172912698086
4288,3338,-0.006105667645696811,0.501,0.047637972523603245,-0.03288565826377721
4288,4103,-0.1961640858642815,0.49,0.008300635398324152,-0.7753626445973412
4288,4855,-0.4155530058246389,0.485,0.0006060543495109982,-2.5609142769368605
4288,36362,-1.0970672381602482,0.408,1.6781264156051634e-09,-25.227944663763147
4291,1259,-0.13368670448445258,0.509,0.015531599491462988,-0.6741464271797226
4291,2541,0.6493232186876327,0.555,0.797457138976306,2.397669453421094
4296,2541,-1.304985377814127,0.402,0.0,-15.297596598281876
4322,1259,-0.5653303997379753,0.47,6.931676245602869e-05,-2.792556881747802
4322,2538,0.18676025284192774,0.513,0.17587949121399593,0.8946080902970746
4322,2541,-0.1709409590048652,0.483,0.010756530556869981,-0.49237061371723306
4322,3338,0.1840072641036349,0.507,0.1731740449239595,0.8640609759877436
4322,36362,-0.03796840137158413,0.521,0.03672274336432213,-0.3732503997718003
4342,2541,0.1317119688478642,0.536,0.12684197072306203,0.4593954561109135
4379,2541,0.18937806826065595,0.538,0.17847674016392068,0.5823922897325963
4395,1259,-1.215046420612595,0.454,0.0,-9.12000600849654
4395,2541,-0.387055688952274,0.485,0.0008837263232439607,-1.4971043728625022
4400,1259,-1.3992555455261853,0.464,0.0,-18.67014884536706
4400,2541,-0.14264672369574632,0.509,0.014242026620795767,-0.5158266568635749
4409,1259,-1.7065608183408387,0.468,4.358402527770977e-12,-19.914304181510786
4409,2541,0.1437326526460435,0.543,0.136643170877203,0.47460531493665137
4417,1259,-1.2645081546973453,0.451,0.0,-9.474981482754924
4417,2541,0.2755955211617891,0.532,0.2769156760280064,0.7690976291800272
4432,1259,-1.5072038327095483,0.426,0.0,-24.55641524018969
4432,2541,-0.10814877846966993,0.503,0.019769479073090013,-0.3980002047027579
4440,1259,-0.9336788820345039,0.422,8.616650171155982e-08,-15.434935648963863
4440,2541,0.09016131837666197,0.511,0.09676507023251335,0.3310626222676632
4506,1259,-1.3714574744824255,0.423,0.0,-13.190020642251602
4506,2541,-0.1978129180250451,0.49,0.008158775086312575,-0.7530423802992268
4507,2541,-0.5877430537547058,0.449,4.8772102439698095e-05,-2.5667508600582116
4518,2541,-1.0428179212778876,0.427,7.322813910803916e-09,-7.557528820865191
4720,2541,-0.8494177493473135,0.459,4.737161514167809e-07,-4.892746966283166
4722,2541,-0.8206993409592535,0.442,8.266580615590158e-07,-5.65765729224695
4723,2541,-1.040097673301115,0.461,7.934366275108573e-09,-6.761683331364231
4725,2541,-0.8744514971187303,0.439,2.8879457358854665e-07,-5.808587169134879
4738,1259,0.27393380746788776,0.489,0.27479622612372645,1.488687626012987
4738,2541,-0.9889580291609079,0.446,2.561537570944239e-08,-6.78812331447694
4739,1259,0.36853988236689783,0.497,0.4061719116478004,1.7453670370161622
4739,2541,-0.9807444516458329,0.452,3.116690416860024e-08,-6.656615221475075
4740,1259,0.2698431257147418,0.486,0.26961294315728834,1.312605107886869
4740,2541,-0.8834000423693964,0.431,2.411191060147644e-07,-5.446121388029884
4741,1259,0.18893011865986384,0.498,0.17803060789609515,0.9638919156441124
4741,2541,-0.9431550319622981,0.431,7.040996730101057e-08,-5.902084538032571
4782,1259,-0.5803773198982471,0.483,5.4787980980131046e-05,-2.6111998796072085
4782,2541,-1.1937324689419073,0.454,0.0,-6.445275129049756
9054,2541,-0.7482425578906456,0.434,3.1944787175497424e-06,-3.9809144703058617
9067,1259,-0.423536298557254,0.497,0.0005441856771063458,-2.2491735053843307
9067,2541,-0.7840793305965875,0.462,1.6527287899359422e-06,-4.17741964774753
9074,1259,-0.5404436914780413,0.494,0.00010156885716794406,-3.0316274637761764
9074,2538,-0.22479373307473285,0.488,0.006121753805344188,-1.2978007961317057
9074,2541,0.001288083284928788,0.538,0.050510028997888035,0.005074232698936614
9075,1259,-0.8390032111129144,0.47,5.808474837776245e-07,-5.596434221503804
9075,2541,-0.7780384631796166,0.429,1.8495000796425742e-06,-4.3837798071168965
9161,1259,-0.35256098964735066,0.488,0.001374318496296989,-1.6428414006290264
9161,2541,-0.46415896773249987,0.479,0.0003103368551976571,-1.9376068182590027
9492,1259,-1.3031380809936415,0.408,0.0,-15.934088190488572
9492,2538,0.07827178248827299,0.507,0.08920880533134701,0.3822709023022441
9492,2541,-0.94667286526266,0.424,6.525147000502329e-08,-5.736200958636681
9492,3335,-0.724511972002827,0.389,4.892489730234928e-06,-8.969265489447046
9492,3338,-0.4788027231418012,0.459,0.00025203443134103054,-5.406672002413378
9492,4103,-0.3878818429561666,0.474,0.0008742538480586148,-1.7741107120665427
9492,36362,1.7214841082300303,0.564,0.9999999999971295,10.076361429090177
9520,1259,-1.627076492877462,0.449,3.8001490842987096e-11,-15.238306563849315
9520,2541,-1.4411778164017242,0.429,0.0,-14.237595665022104
9543,1259,-0.9240965690961055,0.434,1.0449028198245003e-07,-6.287372445602002
9543,2541,-0.8356120757034681,0.442,6.204508664620079e-07,-4.896774000901206
9561,1259,0.2352972407223773,0.496,0.22787783666362704,0.7632117556630695
9561,2538,0.10080198978526057,0.522,0.10391662184852835,0.49736765775214853
9561,2541,0.4254895050337443,0.535,0.4919324136396108,1.0729038995532538
9598,1259,-0.719897035137449,0.47,5.309456271862523e-06,-4.544037356683278
9598,2541,-1.020969281049743,0.449,1.206604083314744e-08,-5.482285017368332
9614,1259,-1.0117796386584867,0.446,1.5465082436882938e-08,-12.748290768929769
9614,2541,-1.1756488092581652,0.36,0.0,-29.686054155165937
9677,1259,-0.9985398903392775,0.451,2.1313273923517784e-08,-6.05955272997528
9677,2538,-0.017787510812228995,0.493,0.043368041768222065,-0.08176592706546273
9677,2541,-0.8771258344990656,0.463,2.7369017208123125e-07,-3.466827500606908
9677,3335,-0.6444975398739926,0.464,1.9398451568286568e-05,-3.8016498523374946
9677,3338,0.33995047497340414,0.508,0.3644979368645652,1.2915895283205203
9677,4103,-0.3350909875577802,0.482,0.00170804954555126,-1.2985481146868185
9677,36362,0.8688678844867292,0.553,0.9523216217837244,3.8531536144428316
9698,1259,-1.2187819948798144,0.466,0.0,-9.197782210522167
9698,2541,-1.1937382095020144,0.459,0.0,-6.7478698183613055
