brain_region,gene_id,effect_size_8,p-value_8,power_8,t_stat_8,effect_size_16,p-value_16,power_16,t_stat_16,effect_size_32,p-value_32,power_32,t_stat_32,effect_size_64,p-value_64,power_64,t_stat_64,effect_size_128,p-value_128,power_128,t_stat_128,effect_size_256,p-value_256,power_256,t_stat_256,effect_size_512,p-value_512,power_512,t_stat_512,effect_size_1024,p-value_1024,power_1024,t_stat_1024
4087,1259,0.2900206208824645,0.536,0.18351902596048553,2.0221117102372674,-0.23397914472809211,0.493,0.005539084232759728,-1.1653033000245638,-0.32068330939147055,0.478,0.00031267428234682537,-2.1629669080828395,0.0002274531076292871,0.511,0.0501859386052923,0.0020580760251446084,0.03703617591936436,0.501,0.10971124613601724,0.49900296414587314,0.14985530814715703,0.519,0.7723060897136697,2.797379789409158,0.027773603571316006,0.489,0.15451955787218685,0.7085463554013033,-0.06825777268455335,0.481,6.468353743549482e-05,-2.593391765692888
4087,2541,0.6777357185868957,0.524,0.533318511282477,2.048263626233419,0.26344994080207607,0.552,0.2616112126489154,0.9245374052396308,0.15672993674894004,0.507,0.21841838533447266,0.7973376891998444,0.13089038587699997,0.492,0.2712732985027857,1.0787596692307928,0.30066500896713383,0.525,0.9589455257526119,3.654905341213135,0.3348366307412925,0.502,0.9998914414294368,5.799818127576584,0.23512400160775102,0.504,0.9998779221424198,5.885713192153629,0.1666521235822568,0.494,0.9998854040766242,6.031879028688642
4088,1259,0.3335857870043515,0.61,0.21451188829275236,6.655598246057343,-0.10728124839059994,0.518,0.01992917822694118,-0.6404447816380954,-0.18118045178862197,0.463,0.004050414429982108,-1.6109643631281667,0.2746479161340603,0.505,0.7014709106676287,2.4478976559161305,0.05900877732991744,0.491,0.16334634093841505,0.7941524455310814,0.21964934103028205,0.504,0.9685706880292589,4.1321493381319385,-0.024615320182801458,0.505,0.013864537539181265,-0.6313681054142034,-0.07926650581524304,0.492,1.459377315871091e-05,-3.0206974783169165
4088,2538,-0.3815124354548796,0.461,0.004279573843343765,-2.177416520172834,0.04998734647783386,0.495,0.07300804868709543,0.22561788635717311,0.11781412850200956,0.521,0.1603868645818286,0.7449812505807674,0.04815149715732087,0.484,0.10315750257244205,0.4077617326518715,0.05918740207371869,0.487,0.16384256381034712,0.7005264625430982,0.045756018971377745,0.49,0.18017501070143616,0.7667751362872438,0.0488217552361821,0.49,0.2940451055447002,1.1383826643289474,0.03721147478700414,0.505,0.3246000330559865,1.1847192494889853
4088,2541,0.7129379185943601,0.573,0.568552650128486,2.8797052219061965,0.2788580139721919,0.553,0.28109992792900873,1.1338715632278131,0.2375801812511998,0.485,0.3706031908620737,1.505309596370799,0.1989992485784313,0.488,0.4721037421395802,1.93380073826522,0.3548200897708647,0.542,0.9905618765939956,4.794896353445108,0.33281845577741037,0.504,0.9998768269084413,6.241446839587978,0.24830793634793707,0.505,0.9999999903726258,6.5288911227675825,0.22883648436874318,0.503,0.9999999999998785,8.428320095393527
4098,1259,0.4230417640596342,0.567,0.2867449216589605,3.7086375657494646,-0.0660851903136949,0.502,0.028874368308235754,-0.3637433839255867,-0.1834348270783503,0.468,0.0039033156754765264,-1.404259339326366,0.06649464533438953,0.514,0.13165715329176764,0.6395132593714631,0.07390628325738324,0.492,0.20806613476815128,1.043917503650283,0.13331435275064665,0.517,0.6852789338376443,2.4334260406422623,0.020081906775378498,0.507,0.11681635147366864,0.5250910954705139,0.06256134215103232,0.492,0.6389993415861905,2.3553220638174577
4098,2541,0.8371413174568718,0.536,0.6866694577899696,2.6060735464644216,0.40767732355139674,0.552,0.46488176777974455,1.468037742977608,0.2248563452217727,0.509,0.34434138439589823,1.1626946846916746,0.2096783385404002,0.505,0.5057942498156631,1.700098590948473,0.3902475202524707,0.507,0.9969892893196127,4.723815080651537,0.3551364892511269,0.499,0.9999999933507197,6.22975028126852,0.2385147562026665,0.504,0.9999097642913731,6.0198127072827745,0.2860184834179447,0.484,1.0,10.547425916746644
4099,1259,0.5376181857098372,0.543,0.39295636441507054,3.2013246724556907,0.09162410898218612,0.497,0.09772622723106217,0.47432202746513746,-0.10221887824023,0.465,0.013529314360997136,-0.7787710029950062,0.17887374804802358,0.516,0.4093395502426703,1.6880838542891372,0.11988585575896757,0.503,0.3837193471127923,1.6887955175200187,0.28238936188578156,0.505,0.997890773964606,5.639023424189478,0.14140733165921363,0.506,0.939499903807765,3.7044586475935444,0.07244404066984331,0.493,0.7491516270807455,2.7769557820721094
4099,2538,-0.2647657621352052,0.49,0.009979750680947586,-1.870845412866809,0.15635571391994138,0.516,0.147478913275515,0.7879865668559475,0.14753603096625112,0.507,0.20371787131878827,0.9860838932455389,0.10713511760411366,0.495,0.212736571731166,0.9674404795255274,0.1017966840076565,0.503,0.30878778769795123,1.2545043478762778,0.06757620506627858,0.481,0.2855262671430804,1.1505106719709917,0.05582701253243194,0.5,0.35074692585935574,1.3488026191299851,0.04101228929764656,0.499,0.36944330068070874,1.3287723403837934
4099,2541,0.934080659669034,0.573,0.7675245520018764,3.8821343312777516,0.5794770379463526,0.551,0.714506628874933,2.3763843351699747,0.34821266028962156,0.519,0.6109014539449621,2.0052316645894663,0.3400032013270761,0.513,0.8521672369856244,3.085759372332675,0.4841312956068455,0.526,0.9999999784092483,6.013871596004597,0.44833165125055324,0.5,0.999999999999634,7.925587689374938,0.36963475595646017,0.5,1.0,9.089118591958773,0.28966670236033215,0.478,1.0,10.388204943445537
4106,1259,0.6697882558071869,0.566,0.5253136798997879,4.8688842902737735,0.26928349335786805,0.505,0.26890765246467363,1.6347264003020703,0.05795194219796419,0.477,0.09273061968272234,0.43577369048790154,0.3386419111112523,0.543,0.8496661185245741,3.1043432555763544,0.09717654446767388,0.491,0.290720465328699,1.241770896628904,0.20606820490528568,0.505,0.9498573293300013,3.860177638956597,0.1579724408242402,0.513,0.9728801207362419,4.240867205877726,0.15324186190539069,0.489,0.9994343011958701,5.937821970231469
4106,2541,0.8231215486163326,0.556,0.6740267423494922,3.026900580424926,0.4114093871369392,0.551,0.47054053091574355,1.5979875948344706,0.24975933355194,0.508,0.3963199559727073,1.4205998943752192,0.2156774938833134,0.503,0.5247176050355249,1.9327996768000009,0.3661559281664546,0.516,0.9933479378434675,4.695202144202542,0.2737560380842457,0.512,0.996771090570567,4.830368967630262,0.26145045965394925,0.497,0.9999999983501585,6.684787259386705,0.30429298867722004,0.493,1.0,11.418537145818066
4107,1259,0.422139921477979,0.57,0.28596375303481825,3.6675470524293172,-0.018934527878914597,0.495,0.0429659807370516,-0.11346272183505234,-0.10924367290402384,0.486,0.012238433182358843,-0.8260039355822303,0.17172889146779494,0.531,0.3875213700748332,1.6125909633822664,0.12348866129179233,0.501,0.39929065598315683,1.7277977151461328,0.2739403542500435,0.515,0.9967997440471124,5.375265000806321,0.18293988186281707,0.512,0.9935969228088699,4.895986358024132,0.1164077701737696,0.507,0.9811328829178947,4.440062739998014
4107,2541,0.7904157491738438,0.54,0.6437500964900524,2.6775167069969803,0.34173144574958497,0.553,0.3670535863347024,1.2485517897101837,0.16510965122863164,0.505,0.2323337219987549,0.8674841032444437,0.147525794477671,0.494,0.3165676229796125,1.2351632284849992,0.3331207404762867,0.516,0.9823017064352482,4.158427083850487,0.3351807155894165,0.509,0.9998937642119214,5.948261153140077,0.2904177678430942,0.497,0.9999999999750785,7.455679106256844,0.28414486078213763,0.501,1.0,10.50446515020961
4113,1259,0.6204963292698505,0.573,0.4755317921240729,4.766414475577107,0.13327189054303448,0.512,0.12808552938434636,0.7015744561374885,-0.0165175278925329,0.48,0.04125758274186975,-0.11800730798681236,0.2280980922604914,0.531,0.5636715402165267,2.1962472998821387,0.11344901517019274,0.502,0.356376114228801,1.5431531327297896,0.2599949893843502,0.507,0.9938600268839437,5.167624922876609,0.10939706814308718,0.515,0.7959496415492502,2.9807006366471596,0.06964589797261277,0.48,0.719831530815994,2.7087564977932908
4113,2541,0.8196892875570089,0.525,0.6708995464744252,2.3112451683220963,0.4166443446522668,0.544,0.4784876034981377,1.4340735934512037,0.256169614676347,0.515,0.41004675182168304,1.3479745251563187,0.23515810088396438,0.5,0.5855652093422401,1.9505892125457982,0.4255530395165621,0.523,0.9991663795899414,5.02482308775166,0.43844110699701777,0.511,0.9999999999988507,7.461512241297498,0.31390588555943116,0.501,0.999999999999389,7.704680914450864,0.30678945610644215,0.502,1.0,11.035099866783222
4114,1259,0.6362701607125638,0.594,0.49146391713990023,7.979511174823073,0.05140346848464265,0.504,0.07376164851326361,0.2527467129291,-0.1959795882915997,0.466,0.0031688168658354776,-1.4114783032465177,0.12819306907545658,0.52,0.2642450628617785,1.158160049612719,0.0916883618882881,0.492,0.2699244503188082,1.2177437203930972,0.23219466226604912,0.518,0.9803188476288187,4.196663909079768,0.0813552360324961,0.512,0.5767427872258484,2.102255820851193,0.08856882283550407,0.484,0.8824796276086451,3.347618833318713
4114,2541,0.8556409467634417,0.56,0.7030144082546773,2.7031108635101546,0.4516082991544869,0.543,0.5316242713368444,1.7354757689930949,0.2896030299343671,0.515,0.4830535931387375,1.629040022425969,0.2602570616255807,0.509,0.6608417500467519,2.26369409345389,0.4199354239719243,0.526,0.9989673285905981,4.980491807874804,0.36193623992592333,0.516,0.9999999965011511,5.940281275837473,0.25793380565602964,0.499,0.9999999973325748,6.074466801248444,0.2735883426236542,0.498,1.0,9.648410861958197
4120,1259,0.7370686885075622,0.583,0.5923956377137908,5.565477680665343,0.2718119981772336,0.51,0.2721015856337019,1.505821239140481,0.10126826807926194,0.474,0.1390884521949246,0.7596670767484587,0.36937031296683637,0.527,0.8993998179745423,3.461046312747706,0.23383006192497058,0.509,0.8380553356822477,3.139455936857404,0.2263421491129073,0.525,0.9754077747551699,4.154482615198912,0.05633384294333244,0.513,0.3550016591715859,1.501917723515061,0.12913066179828395,0.478,0.9935150166334766,4.8310819676010155
4120,2541,0.9510285753341978,0.534,0.7803498921125167,3.420223992936354,0.5328395097085581,0.55,0.6513376274207768,2.00002353691425,0.37886972343847736,0.507,0.6740815888438529,2.142683261859977,0.350688462646144,0.513,0.8708294594074232,3.1116096541755796,0.4888812260510503,0.51,0.9999999840849003,6.017246921892336,0.34209286472621375,0.503,0.9999316270986396,5.906451606014862,0.24992037691659427,0.508,0.9999999922100717,6.443700705358798,0.29890308549535516,0.48,1.0,11.25520626791643
4121,1259,0.6536109703422875,0.555,0.5089871454234727,3.8588804096962783,0.13398730913323129,0.5,0.12865867509497841,0.632617623351782,-0.013182763207744549,0.479,0.04291493616366182,-0.08813450949987424,0.24347844353317544,0.533,0.6110249871293509,2.1959735354960888,0.15146791133110007,0.5,0.5237917651745693,1.9689658176836522,0.2856583358142214,0.5,0.9982130434270732,5.3671467979095056,0.1336319762914535,0.527,0.9154166554838918,3.4032714368042094,0.0591482673042711,0.509,0.5974062758676524,2.2572074485288462
4121,2538,-0.2823950693609407,0.48,0.008829915372184693,-1.7517637421854453,0.10088880624839379,0.502,0.10397650437525041,0.5141088421604153,0.06316902832791689,0.513,0.09761620947483052,0.37909371039419093,0.03894282822642989,0.496,0.09066954432602059,0.32762205850897197,0.04889103621408703,0.493,0.1368335104143431,0.5726823830997623,0.01274554976365848,0.48,0.07472665092830921,0.21216232721934042,0.02461974299634531,0.492,0.1381851040560067,0.5856592704713084,0.02183262713322794,0.49,0.17190311590206786,0.7098253586696821
4121,2541,0.8752698102451122,0.546,0.7199107177309221,2.7738410162279337,0.4510655655479203,0.543,0.5308013946387412,1.6501000675589952,0.29940872992605544,0.517,0.5046856826867452,1.5563224896191534,0.3123138738833191,0.507,0.7957904747354958,2.591157857428221,0.46326574072612897,0.519,0.999820291542154,5.556626026037809,0.42393368212513627,0.505,0.9999999999941123,7.169264987517909,0.26287414303539575,0.512,0.9999999986441563,6.509875363220985,0.24496081553252239,0.502,0.9999999999999978,8.844195942805941
4135,1259,0.39270685689507856,0.546,0.26103246006724135,3.6344596461345806,-0.10226777587186006,0.5,0.020873656861778667,-0.5323917353947664,-0.2465180031428879,0.467,0.0013078131687516148,-1.756143867342847,0.08621110439163777,0.519,0.16788570410660986,0.7387559311314128,0.009316269929703053,0.493,0.06177869628417598,0.11979599095941995,0.19160532640534172,0.495,0.9211255450708715,3.512699094221292,0.03301620879162707,0.52,0.1843873908098438,0.8671412818088801,0.050380524305370857,0.495,0.4865410759315705,1.9289349573671457
4135,2538,-0.29141207715557266,0.475,0.00828784189498366,-1.4134186253697345,0.11734498240257143,0.512,0.115782650969808,0.5211757279399047,0.11361813915016793,0.518,0.1547940081660648,0.6455900227171266,0.10868745366678469,0.492,0.2163215185493994,0.8735637279330177,0.08614519892739818,0.495,0.2497042876528084,1.0003790169139468,0.06287381119778937,0.467,0.26058575922637284,1.030736682370459,0.04660585226225949,0.506,0.27703265097318597,1.089362293515879,0.03069625454572086,0.493,0.2535938984401368,0.9804165698145048
4135,2541,0.8903378645872012,0.545,0.7325521389163275,2.209366821334126,0.4289350585731728,0.541,0.4971728284447714,1.36462342466744,0.30999367289678237,0.509,0.5280189727060979,1.5063386485243258,0.29537264064293633,0.5,0.7557282902598192,2.252914159274785,0.43861857045675556,0.516,0.9995006439016146,5.059625176457383,0.3330100466216617,0.499,0.9998782899268333,5.592645287226565,0.2564652904645834,0.501,0.9999999967459171,6.469716595521727,0.25318738121893186,0.497,0.9999999999999998,9.457964987723638
4135,3338,-0.7111346256083567,0.398,0.0002451250125325988,-7.034243036929143,-0.20879328806522923,0.493,0.007267197372390455,-1.3281677065050477,0.05964726689209192,0.521,0.09429798651170462,0.43350739814165107,-0.11217770811715666,0.497,0.005658958513932721,-1.2748285391380423,0.0774347888878461,0.506,0.21963041508810743,1.1419730159285968,-0.029654113548473925,0.505,0.017084861046174793,-0.6297376429768697,0.022864661363198834,0.477,0.1296240689878272,0.6599236150920549,0.0627967329451858,0.501,0.6418144121548832,2.5304551924614183
4136,1259,0.4547146776698872,0.538,0.3147889836863409,2.8807718087480874,0.031581203494324576,0.498,0.06374075381245448,0.178583208209826,-0.08633423743758668,0.476,0.01688800815208047,-0.6267775744774196,0.2537560111711424,0.532,0.6418165453265946,2.229385018786545,0.1819422918814234,0.499,0.6563802850843776,2.4320728770394915,0.3892455043251387,0.532,0.999999999763678,7.4355545978611515,0.37771484721071774,0.517,1.0,10.170162584068827,0.20288111671637113,0.511,0.9999999999577028,7.467765854716446
4136,2538,-0.3384959730946351,0.469,0.005904676540073317,-1.8250664217785642,0.10271238312439422,0.503,0.10524011485879847,0.4850792308971894,0.1214733140632863,0.525,0.1653706304668482,0.7711570422553393,0.04863687553350636,0.493,0.10384877446080121,0.4168133078412396,0.051151440650372734,0.492,0.14248540100858986,0.6102795844903431,0.03874002599086768,0.474,0.1522911442483572,0.6590312721826661,0.02803806332346097,0.489,0.15594499592568067,0.6735404218500229,0.02216586157555104,0.505,0.17463273711764082,0.7318246743164255
4136,2541,0.732789155711175,0.547,0.5881902781176263,2.827876731139227,0.3078713743507637,0.551,0.3195861090714429,1.2239494715964627,0.13452879503280316,0.507,0.1839580370795666,0.7519971995215632,0.09667657362757609,0.492,0.18950273768812742,0.8668413246622174,0.2887981355297339,0.525,0.9457578948350188,3.6617351423101865,0.32223543945055183,0.51,0.9997648777805631,5.796090725035472,0.3660449207115665,0.508,0.9999999999999999,9.453156403672269,0.28072434138614044,0.495,1.0,10.181043542116415
4136,3338,-0.8945970405466167,0.4,3.6633310804945474e-05,-11.179601526983333,-0.2994682977892883,0.504,0.002626611707023052,-1.7926667560391276,0.008150372373495134,0.502,0.054827699262938845,0.06098855250137534,-0.14962520925726863,0.507,0.002333694568617095,-1.6963957061389143,-0.0739084589419241,0.502,0.0066320577792107205,-1.2085748640862803,-0.032467871914802514,0.521,0.015271969827165388,-0.7422406733522691,-0.07088642630732535,0.499,0.0005837355931089805,-2.2071022300235095,-0.04003490003243508,0.502,0.0017215953049465327,-1.6964833540454773
4142,1259,0.42263644164602093,0.56,0.28639371149434734,3.0260709485507156,-0.02470090616882477,0.488,0.04099006765214919,-0.1463794665110772,-0.13034008731228297,0.492,0.008982126934805157,-0.9789586012039491,0.21686981395827756,0.541,0.5284732989672695,1.9219312676023124,0.1048486902662757,0.5,0.3209857166351292,1.4042395004418193,0.3146578866728846,0.502,0.9996325944167513,5.974329948253031,0.3077289430429978,0.525,0.9999999999983358,8.43693684261053,0.22252503660269846,0.494,0.9999999999994635,8.462257787337126
4142,2538,-0.23429160056445614,0.503,0.012275884265224302,-1.2871621661571035,0.11722452102294403,0.516,0.1156929088193569,0.5954127295003797,0.07812066245111159,0.512,0.11265779635659479,0.4954592497553831,0.055428200591215955,0.49,0.11387525834945822,0.4811749656442947,0.0639384506432153,0.499,0.17739930797617243,0.7738854027109622,0.05160771124703379,0.475,0.20573209262149827,0.8732377147001366,0.041014482302438135,0.494,0.23636936164992806,0.9980276245245085,0.03675429502763728,0.493,0.31935834708527877,1.2390375059594236
4142,2541,0.7059545262799963,0.526,0.5615992357807926,2.69372709250172,0.2764974313688911,0.546,0.2780693584012691,1.09949106016162,0.08130309275140317,0.509,0.11606237655302543,0.45301853966147343,0.05365465506723533,0.489,0.11119264846414367,0.46908877456311293,0.23857724620583332,0.517,0.8508106600527893,2.93409159705886,0.21892994330907117,0.507,0.9677501905754983,3.830490762387948,0.2743711471381261,0.508,0.9999999997322135,7.002095442920279,0.28507339501367407,0.508,1.0,10.261691441358327
4142,2881,-0.3973145687719734,0.462,0.0037911837064728005,-1.2968741226928289,-0.18465496244777393,0.485,0.009352518794106479,-0.6883254759767534,0.029668049304712344,0.519,0.06934934240748503,0.17638732112891317,0.02412517625240236,0.537,0.07298486204479271,0.19662271038399193,0.038940849544142335,0.533,0.11378714642372689,0.4414481844886792,0.06946679295405556,0.533,0.29586422105307175,1.091899964769103,-0.037253866708195485,0.485,0.006446743307398473,-0.8397275060702283,0.017377309851008518,0.533,0.13804446319846797,0.5918183439377083
4142,3335,0.619136500116359,0.665,0.47415952540466055,5.937639593760219,0.16983910797742502,0.512,0.15967193259909318,1.015786048784864,0.21397722043471035,0.487,0.3224613031828306,1.3159579354937034,0.22732501452482473,0.511,0.5612609888405757,2.0057877518138953,0.21272549925712836,0.515,0.773073914338986,2.647793134547028,0.2738523936834349,0.511,0.9967860889472067,4.852549057556788,0.23144945557311078,0.492,0.9998316415725336,5.717391697208134,0.2893449303854815,0.496,1.0,9.833751670564364
4142,3338,-0.7842661764175494,0.42,0.00011803638858498555,-7.442754003261788,-0.3018021564092755,0.487,0.002554944433933004,-2.071321151836049,0.029094975275677473,0.508,0.06892754021245995,0.22368397006926433,-0.11419563734494385,0.498,0.0054062787139409485,-1.3434451975614328,-0.04514211425884939,0.499,0.015664524291274184,-0.7246997115658314,-0.04737379881265487,0.516,0.00817901187240544,-1.0684729938495943,-0.028827201756463187,0.507,0.010830047632356288,-0.8937530383392761,-0.06714115638124146,0.497,7.473395159662832e-05,-2.818312554992666
4142,4103,0.14330874257054219,0.523,0.10076400330033286,0.6279492685635661,-0.43025914069951626,0.474,0.0004966704521095489,-2.004373836325256,-0.07246723633053483,0.502,0.02037955919910328,-0.4093922114866437,-0.06908260896612674,0.521,0.014203286800409387,-0.5432011844293456,-0.026993421170503355,0.509,0.025669935684280665,-0.2989126218311266,0.0024281974412026334,0.511,0.05412537711016985,0.03835200666733334,-0.033899027150966786,0.51,0.007956893644407659,-0.7669628897731052,-0.02594583044979783,0.506,0.0066698050663811514,-0.8508922961200237
4142,36362,0.2025884387896707,0.543,0.13019436487404978,1.0509372188866286,0.09048746407047817,0.543,0.09697876819309881,0.7770422035393688,0.0899350970701744,0.532,0.125662569407325,0.8093655095462596,0.1318721499059909,0.497,0.2738543508030655,1.6571408420801146,0.036679427374765,0.512,0.10895962488933186,0.6404732667176348,0.10802856390900918,0.495,0.531489980967836,2.5759248649047723,0.08740683578274179,0.515,0.6294202359927633,2.870719377926203,0.1224919935037862,0.492,0.9884656889852727,5.7342605531870765
4143,1259,0.19353237440547963,0.539,0.12535208592750813,1.6313066081089351,-0.28165505196683005,0.496,0.0032362034265235318,-1.5045370101561861,-0.35769952593692755,0.484,0.00014425563814612907,-2.625282194375834,-0.04195445145008018,0.512,0.024025941968900733,-0.38437486963598,-0.10433176867382436,0.489,0.0024088412815428395,-1.4331807712114666,0.21635680243859717,0.492,0.9646695081501776,3.9361695549429525,0.1801069216352499,0.515,0.9923478587080821,4.782239633571567,0.15539520652951383,0.498,0.9995571074875298,5.7390173521746854
4143,2538,-0.3672437663291212,0.386,0.0047679459516738465,-2.7522496052791054,-0.09114204915562868,0.47,0.02310548706148019,-0.4733948849652976,-0.04755912377998125,0.492,0.02818951944927839,-0.3171378804624073,-0.034416119740516525,0.503,0.027603399763688863,-0.3181950910656475,0.01540709276688683,0.497,0.0705822080894577,0.1900433081460913,0.00836016553162896,0.47,0.06533750544253236,0.1452384553497304,0.019561556509483793,0.492,0.11452457993371201,0.4747793088045635,0.03136460090289199,0.479,0.2604852983279635,1.0575500532528963
4143,2539,0.30375149931877476,0.518,0.19297521823026953,0.8986191766658733,-0.175656524173281,0.503,0.010254348110266598,-0.6765897074451077,-0.17203528460348205,0.498,0.00469932498907466,-0.9540750930609636,-0.08861925294354715,0.498,0.009481484854775624,-0.6825497163759209,-0.1154112473682745,0.523,0.0016217512805728473,-1.3175442282769094,-0.09725379231208615,0.488,0.0006948087253604296,-1.5432940629679779,-0.06874976419379819,0.489,0.000690897142776703,-1.607479837638646,-0.013929430016780795,0.476,0.01829539380860279,-0.4512803051652939
4143,2541,0.5394597309136133,0.514,0.39475535992572053,1.705203280126175,0.13503585942888244,0.546,0.12950191020722102,0.5024162582961585,-0.06588850963183113,0.501,0.022239150679138397,-0.3603741186257798,-0.04212221876363357,0.482,0.023950980393378285,-0.37114788246837244,0.12617935310288245,0.522,0.41102674978152365,1.5805372660524082,0.14417237506269068,0.522,0.7440165506407832,2.540265713867434,0.2324614765551354,0.488,0.9998458004100793,5.916214386707465,0.2753043599885737,0.507,1.0,9.94524396052657
4143,2881,-0.5384291098240541,0.457,0.0011972855314406061,-1.612978637655407,-0.33574821959583706,0.492,0.0016942655700870057,-1.1527201913611145,-0.1218527670858186,0.511,0.010187598801778663,-0.6991254729231349,-0.06936444199361567,0.545,0.014122881861423187,-0.5256499009104895,-0.042778779131892826,0.54,0.01674032030994599,-0.46067091188328574,0.027186390023154174,0.526,0.1129430484080528,0.44199718913102914,-0.04038644978151658,0.491,0.00527158405831929,-0.9780892183689669,0.06051494166305982,0.526,0.6142234114656157,2.156554057793116
4143,3335,0.6867024904371396,0.571,0.5423320343854732,7.728593462659861,0.255224318286689,0.487,0.2514978231898266,1.5050030499886948,0.2808787421678331,0.493,0.46384667911121125,1.856293154978796,0.2388182230790552,0.522,0.5968161666200358,2.1480088210536348,0.2752238414985812,0.507,0.9267902207769321,3.5505949046267666,0.2738153775271901,0.506,0.9967803345730063,5.029864038293072,0.2339799740608417,0.487,0.9998649653644615,5.903654396213806,0.3092115621478225,0.491,1.0,10.690535173957452
4143,3336,0.18827132889490522,0.564,0.12259701846088389,0.6672630080549314,0.1271042526905202,0.551,0.12321783360136451,0.6140684630474522,0.37916346617774616,0.572,0.6746667046920986,2.583677731432607,0.44302065604104174,0.521,0.9686187504937253,4.145925158876704,0.4831640590827441,0.52,0.9999253060227431,6.643087683902985,0.5201072102378014,0.511,1.0,10.367960498521416,0.49799294068482836,0.505,1.0,14.456266329226882,0.5307435150204963,0.499,1.0,22.55585913535923
4143,3338,-0.8308883939336661,0.419,7.271372987194269e-05,-7.452490594056719,-0.26069736881687805,0.494,0.0041141529891116635,-1.5386361661625547,0.0355421198663275,0.513,0.0737881985094826,0.2697264961062064,-0.1401184079798173,0.499,0.0029446177496718073,-1.5641895756458477,-0.019008517677845813,0.494,0.031529981228116344,-0.29238230360697604,-0.005017088080278929,0.51,0.04227145065752336,-0.11126896998493153,-0.05194716007954855,0.498,0.0024107044875271155,-1.5862379891469356,-0.04887615681205394,0.49,0.0006686389477924548,-2.0536843385998185
4143,4103,-0.02935213472244776,0.514,0.04268933733111835,-0.12919069317002518,-0.5265313167601401,0.464,0.00012527491741831653,-2.6312665033627876,-0.23939673774651912,0.499,0.001488036060368736,-1.3786148618361078,-0.13675197081126245,0.527,0.0031933382757252105,-1.0675141109207078,-0.06350958612799881,0.523,0.00914803371416939,-0.6995477798573646,-0.04374376862510461,0.501,0.009567226357855119,-0.697865088044573,-0.08124220913574218,0.516,0.0002500286164718313,-1.8559990203148387,-0.0004025323045209865,0.509,0.04868637692146649,-0.013367805967877391
4143,4855,-0.11071940117660017,0.533,0.026823110049087773,-0.3587724865557005,0.09023206366451267,0.534,0.09681139477345446,0.4050833522461749,0.23960890592590342,0.511,0.3748504928893388,1.6349938066680887,0.24874032444971486,0.552,0.6268906110342634,2.4619710076114534,0.3214437461568731,0.516,0.9757177388374983,4.625573259570619,0.33599658637376295,0.506,0.999899086279014,6.88239749001039,0.20344785897846995,0.51,0.9984241280525974,5.550278522057964,0.24318407620158455,0.491,0.9999999999999964,9.404043203661669
4143,36362,0.25993553843215156,0.529,0.163821925874313,1.4575346565660332,0.07361912922562387,0.553,0.08637437171338802,0.551780107636596,0.02837731268534813,0.533,0.06840210741403818,0.22508622620944838,0.002305777929245317,0.503,0.05191056605734368,0.027278856157970682,0.022457986423387796,0.522,0.08194286584336907,0.3693842608110108,0.04221601521182903,0.512,0.16572730643002875,0.9975037134557727,0.04459566728317422,0.504,0.2620284068600658,1.4928178862525407,0.11038904427905727,0.505,0.9703025322472267,5.270593017177102
4149,1259,0.58319376505979,0.566,0.43803407390091975,3.4525917740144565,0.17803758389980243,0.492,0.16739889125637109,1.0907000056093374,0.1109477552239303,0.497,0.15130251819735208,0.8176851289104629,0.42399874505848023,0.547,0.9564012205467283,3.796354987550835,0.26636328457714187,0.51,0.9119065104916706,3.434330680892692,0.38334985128321547,0.508,0.9999999995704317,7.342298680037309,0.33433561992005273,0.515,0.9999999999999807,8.694754778901332,0.16916980552066777,0.505,0.9999166960538873,6.1205209206339735
4149,2538,-0.253181854601802,0.505,0.01080433523687152,-1.3849507556624328,0.09216069500478163,0.514,0.09808054882895889,0.4633827842801722,0.08758428193071699,0.524,0.12299483660132426,0.560581344898474,0.06948887877779773,0.494,0.13678130871285887,0.6110062643644162,0.057568443625880435,0.497,0.1593807854798972,0.7157668306766158,0.03520012294496692,0.47,0.1393721213077337,0.5926172208451634,0.020120049060548897,0.5,0.11698561084708525,0.4786796668983739,0.010370776945298869,0.499,0.09455641111275659,0.3382464644232382
4149,2541,0.6879901644775969,0.526,0.5436246003287036,2.3626496335140685,0.2133364705732039,0.548,0.20335440585649822,0.7717341327549138,0.06814037564055955,0.497,0.102444779708456,0.3568448479229929,0.05625031551474176,0.482,0.11513428468615039,0.47888742933905093,0.2549650773842263,0.516,0.8895855227491898,3.0931152594575075,0.24478555812341854,0.509,0.9881295173305603,4.190076093352775,0.2651407677525294,0.505,0.9999999990100694,6.667510187287644,0.1807016220961585,0.495,0.999999996319019,6.354302790267964
4149,3338,-0.6645746726465566,0.388,0.0003832118035523857,-4.892508780281918,-0.12337862205281824,0.503,0.01713785641162968,-0.7480068346090715,0.11827149576041165,0.519,0.16100437217838193,0.899489693440851,-0.14304438395819635,0.488,0.0027427723764328338,-1.5239853331636206,-0.03969034286309912,0.505,0.018240947387565543,-0.6032989992605476,-0.04542421391979877,0.509,0.008900849312990289,-0.9685652756645774,-0.044429058418048215,0.513,0.0040384361941882,-1.3247036927816254,0.0464135319838459,0.516,0.43620316361010913,1.8608025077419967
