brain_region,gene_id,effect_size_8,p-value_8,power_8,t_stat_8,effect_size_16,p-value_16,power_16,t_stat_16,effect_size_32,p-value_32,power_32,t_stat_32,effect_size_64,p-value_64,power_64,t_stat_64,effect_size_128,p-value_128,power_128,t_stat_128,effect_size_256,p-value_256,power_256,t_stat_256,effect_size_512,p-value_512,power_512,t_stat_512,effect_size_1024,p-value_1024,power_1024,t_stat_1024
4030,1259,0.8741182886747916,0.0390625,0.7189326881531287,31.0,-0.2517024870815319,0.6839141845703125,0.004552285587727023,59.0,-0.318032651753089,0.8690773982089013,0.00032998046647236823,204.0,0.11006638544303986,0.11177752019328085,0.21953513359521637,1222.0,-0.04420515609587791,0.3482620422718202,0.016083717832388933,4292.0,0.16309580617078182,0.0001981564063676317,0.8309047380339974,20649.0,0.1344638587776969,8.36729724600583e-06,0.9182935768714753,80081.0,0.04301367311987254,0.00020018072030557384,0.39383933017039296,295909.0
4030,2538,-0.700946826877593,0.9453125,0.0002706317705239991,7.0,0.02177657366035733,0.6839141845703125,0.05919203131812323,59.0,0.07723862870313436,0.6265872237272561,0.11172693909046039,247.0,0.030806190754609136,0.6872916027138707,0.08060114073492142,967.0,0.0466600046710735,0.6920922427830443,0.13140725033341072,3917.0,0.014114554215513452,0.870221616434369,0.07785928860032187,15111.0,0.00878013811555433,0.9425408089824941,0.0740262673671006,60384.0,-0.0013488932963691554,0.9952458698029125,0.04570660480387034,237852.0
4030,2541,0.8450150747064011,0.02734375,0.6936743830627672,32.0,0.2153653222994248,0.1877288818359375,0.20555190568304027,86.0,0.07076442597223818,0.27417157404124737,0.10506240211041085,297.0,0.0387413568927233,0.23507023769958196,0.0904094594152387,1148.0,0.25280957176806007,0.0008002733711342634,0.8849441559925725,5455.0,0.23898637247598722,9.799304275722364e-06,0.9849494058324431,21511.0,0.27516607446880104,1.5157288849321492e-11,0.9999999997612066,87920.0,0.18978633143728618,2.6302694767703647e-13,0.9999999993729233,330731.0
4030,3338,-3.0111199325650437,1.0,0.0,0.0,-0.6219001156985702,0.987518310546875,2.8156229971654234e-05,26.0,-0.14226950341906744,0.8391427253372967,0.007499566731370644,211.0,-0.4486586793773064,0.9998130571059488,1.0125914606806674e-07,508.0,-0.280599682926299,0.9998292203877805,7.813749476337506e-07,2622.0,-0.34305006320829473,0.9999999982507765,2.023355949454242e-08,9444.0,-0.4251999799068852,1.0,0.0,32475.0,-0.43081939744514297,1.0,0.0,127161.0
4030,36362,0.40322020031329414,0.125,0.2698098870209795,27.0,0.07291960990455253,0.3717803955078125,0.08595410083677513,75.0,-0.07028806440351727,0.5110324665438384,0.020980383001519165,263.0,-0.06204169941924122,0.5319808103834521,0.016343907017324244,1028.0,-0.1210042790413802,0.8156578625677193,0.001320895239002029,3750.0,-0.07164944590460806,0.6450077025394612,0.0026499967134471225,16007.0,-0.15219069189890477,0.9865003771662642,1.8357039610616965e-07,58257.0,-0.09222038603689141,0.944707122296328,2.174143428734787e-06,247296.0
4031,1259,1.272426288489901,0.0078125,0.9428812331777561,35.0,-0.09277774399232798,0.4301300048828125,0.022765284654957862,72.0,-0.1474332317781047,0.6744258501566947,0.0069277320606040416,240.0,0.2759636410935703,0.01070990887691235,0.7050727625340812,1384.0,0.0999667486954006,0.050406657780376944,0.30157285974227366,4818.0,0.2987255914534561,2.1577342665913263e-07,0.9991019398113464,22442.0,0.2528453778015286,2.0480565120479497e-10,0.9999999947124619,86598.0,0.0917431906319024,5.2885777461475455e-06,0.9012985991476297,304099.0
4031,2538,-0.7171557538473715,0.9453125,0.00023112088531085373,7.0,0.0461814809755301,0.71905517578125,0.0710118956834157,57.0,0.11131627675719614,0.6404882841743529,0.15178121589384164,245.0,0.07581162909725327,0.58993423006894,0.1480447447952662,1006.0,0.057409444698291,0.7472581539438767,0.1589469222223019,3848.0,0.027681982438215413,0.9013620650285635,0.11446574927261799,14919.0,0.018797143728273718,0.9587889790114125,0.1112162154613966,59847.0,0.01422594288617027,0.9861163752674773,0.1170380561013512,241569.0
4031,2541,0.8721390033280562,0.02734375,0.7172477063364256,32.0,0.275392559103084,0.1612548828125,0.27665637869131976,88.0,0.16793312434360744,0.17014949931763113,0.2371310840281935,316.0,0.10352304767292898,0.15789943043438548,0.20453039689463992,1190.0,0.33167656977315824,9.17063898831507e-05,0.9815803888775859,5701.0,0.30492268247796883,2.495470965522137e-07,0.9993610824078216,22409.0,0.3122131149855586,1.5469162055008953e-13,0.9999999999991944,90081.0,0.26828786334327764,3.0028329338547457e-21,1.0,351287.0
4031,3338,-5.455079552131747,1.0,0.0,0.0,-0.8544978157430989,0.996856689453125,4.2853117887542425e-07,18.0,-0.28374518517467,0.9897441528737545,0.0006504150579896839,142.0,-0.5115051022864031,0.9999888185243727,5.829697058423733e-09,406.0,-0.4474414591317085,0.9999999901747297,0.0,1767.0,-0.35999940910685096,0.9999999999396322,4.205932380152433e-09,8813.0,-0.4374736447997135,1.0,0.0,30650.0,-0.40410828545481675,1.0,0.0,133174.0
4039,1259,0.7874675132382685,0.0390625,0.6409711285226023,31.0,-0.4667341337813908,0.8258056640625,0.0002992504774962379,50.0,-0.5716200959510415,0.9852905895095319,7.518612432644289e-07,149.0,0.08518875293891007,0.13784263802815888,0.1658625710510454,1203.0,-0.06686050590120134,0.4668322324512332,0.008258607511214877,4163.0,0.2094805441081891,3.139104672077411e-05,0.9552389172747879,21194.0,0.0047710473443131896,0.10815692871045257,0.06214176131348148,69805.0,0.04139763335342349,0.002410510842740645,0.37410319269188685,289083.0
4039,2541,0.5971309600826352,0.07421875,0.45200104991167445,29.0,0.11790845221760826,0.28094482421875,0.11620308409475,80.0,-0.025211273192286106,0.47427175333723426,0.037179748073452035,268.0,-0.02659855474875961,0.39969942597865216,0.03177161747382906,1078.0,0.21689068740199485,0.0016825310889884365,0.7869488517909736,5361.0,0.25233904717825023,2.868132627567269e-06,0.9913865366900713,21827.0,0.18427901162441832,2.746247580199311e-07,0.99412184069959,82438.0,0.21278096544216363,4.743408260276298e-15,0.9999999999950857,335725.0
4045,1259,3.833480822628037,0.00390625,1.0,36.0,0.5956842738547047,0.0167694091796875,0.7351051195401556,109.0,0.25413436405996087,0.06438768119551241,0.40567572313164446,346.0,0.5652831265499337,3.089903503806625e-05,0.9976591419074721,1639.0,0.3051739877558563,0.0001489187686816106,0.9632180753548344,5649.0,0.31064937191685715,2.6410029266374824e-08,0.9995373085304521,22901.0,0.10871520009204749,0.00020519621050968766,0.7915560187091166,77498.0,0.17368607749639864,2.0854392643749378e-12,0.9999999863522728,328013.0
4045,2541,1.3813143283936462,0.01171875,0.9679372263583157,34.0,0.517348890057873,0.0522918701171875,0.6292663484433716,100.0,0.43497919199957097,0.012635206570848823,0.776816043760043,383.0,0.4143804381959005,0.0008168455833889398,0.9488988012540126,1511.0,0.5595598210754267,1.4429006432131073e-08,0.9999999998779716,6461.0,0.3196449779576821,9.503040930615255e-08,0.9997256995784037,22625.0,0.11970175206529832,0.0003677910605304605,0.8554503608600937,76971.0,0.17494062135619928,5.3828741315596513e-11,0.9999999891643055,323512.0
4048,1259,1.5003791343223551,0.0078125,0.9841396807616051,35.0,0.21357710112111147,0.23187255859375,0.2036143052792433,83.0,0.09516835398050864,0.3058461030013859,0.13174550449400146,292.0,0.40380623553118966,0.0014604619565888317,0.9395017788074173,1485.0,0.3242554125415855,0.0002492020618496636,0.9774667768105371,5592.0,0.417709847580885,1.14542573313011e-10,0.9999999999883236,23967.0,0.21408155828959263,6.201975084371524e-09,0.9992955573893515,84735.0,0.24828343041500922,5.651313882878495e-20,0.999999999999999,348312.0
4048,2541,0.8864161681059862,0.01953125,0.729290290242769,33.0,0.41446153807322295,0.071929931640625,0.4751727451889237,97.0,0.25078851275975655,0.08580802474170923,0.3985156601158153,338.0,0.2449484279897204,0.022060527979157106,0.6154772405753175,1341.0,0.43055980923774406,3.4063221486191334e-06,0.9993133850492403,6020.0,0.3494741604446246,4.1089712968979024e-08,0.9999999887497968,22807.0,0.19149052144397183,1.756209988545474e-06,0.9963444977146623,81199.0,0.19542909085170848,3.0142018961194644e-12,0.9999999997996194,327518.0
4051,1259,1.4901814673179121,0.0078125,0.9831036506864783,35.0,0.32659988714456323,0.14892578125,0.3455376120555751,89.0,0.157985603378763,0.18971327762119472,0.2204724671361058,312.0,0.44127083512820203,0.0005633496136981579,0.9676283033802657,1527.0,0.2756804655937488,0.00037931168058892323,0.927501613027611,5544.0,0.32747703732755146,3.014573187003808e-08,0.999828726254368,22873.0,0.1266938259488691,0.00013748333176735256,0.8884074432024819,77848.0,0.16088369540679437,2.86063764528323e-10,0.9997673680614244,321071.0
4051,2538,-0.5084645526015867,0.875,0.0015457088165633515,10.0,0.11714908360224542,0.5500335693359375,0.11563673405646435,66.0,0.07234256043169715,0.6610002832021564,0.10665979209028831,242.0,0.029336315813210126,0.6681059155678587,0.07887601116909415,975.0,0.02239151005178888,0.7442070494223283,0.08182967568347466,3852.0,0.014544898889663815,0.8389094854109826,0.07886433985819818,15274.0,-0.010107195065422011,0.9773543548625556,0.030516876797990755,58959.0,-0.004432496737950435,0.9938940435720633,0.037001099184294284,238678.0
4051,2541,1.032483997863979,0.01953125,0.8360068053229552,33.0,0.41833981667742887,0.0648651123046875,0.4810633903527797,98.0,0.2552634007713188,0.08287842641584575,0.4080990986391857,339.0,0.24248143778701373,0.017869854276289638,0.607996918244455,1354.0,0.37971467430508127,1.922688883149996e-05,0.9957067398012314,5859.0,0.23675294890335782,2.8097180484457463e-05,0.983542440301585,21225.0,0.09190567380812845,0.0031767732661299266,0.6671221467408024,74804.0,0.1447252243882401,1.8454183249056932e-08,0.99857414645198,314512.0
4060,1259,2.01991073403148,0.0078125,0.9997029119823533,35.0,0.7087425137409608,0.0065460205078125,0.8551417254439029,115.0,0.41205983969625276,0.006998965283855796,0.7372043102600969,394.0,0.6350743290491546,5.925377688312118e-06,0.9996379036578042,1695.0,0.3418560078442143,3.9057916219283076e-05,0.9861703916642127,5789.0,0.2705034683326832,8.968882369948464e-07,0.9962263850588974,22111.0,0.29246334241038924,1.4111356383793375e-12,0.9999999999817573,89063.0,0.3221787581174575,1.1528052097336954e-28,1.0,366959.0
4060,2541,1.1096322345136747,0.01171875,0.8793664473152404,34.0,0.4677253972830902,0.0522918701171875,0.5559824196476137,100.0,0.3744688057721969,0.020669983699917793,0.6652645380940515,373.0,0.3782555664974195,0.0015930423646133213,0.911241886744108,1481.0,0.536760230827573,4.798595750487493e-08,0.9999999993713046,6371.0,0.38254013933012654,2.0930836875649292e-09,0.9999999995340052,23417.0,0.31295835699588914,1.3783696131336353e-13,0.9999999999992867,90133.0,0.3684894875017961,1.8643008819204705e-32,1.0,374138.0
4074,1259,2.0456879840174205,0.0078125,0.9997654169937248,35.0,0.3850642779014136,0.087677001953125,0.4307840179968394,95.0,0.14616700435110372,0.19997935183346272,0.20158045153839776,310.0,0.44329785538873057,0.0005373767300090704,0.9687733296290867,1529.0,0.19883624895318175,0.002901990281343322,0.7233132560050446,5288.0,0.3963297855196688,9.987168263151273e-11,0.9999999998860655,23992.0,0.226667146927093,1.3632675335647046e-09,0.9997466786489272,85583.0,0.2206393425491676,3.6631039646959416e-17,0.9999999999991702,341364.0
4074,2541,1.0748095154553214,0.01953125,0.8609188552343808,33.0,0.3947257817728509,0.0648651123046875,0.4453050809546618,98.0,0.2494299564365077,0.07452878192998469,0.39561793519757804,342.0,0.26268922285083207,0.006427671648750695,0.6678583926375155,1412.0,0.4062503460589971,1.868465628819306e-06,0.9982869985494753,6073.0,0.32648963716406076,1.6236110708697206e-08,0.9998181034359138,23003.0,0.23701120977320775,8.991847506500323e-10,0.9998967547196337,85810.0,0.25746621709609063,1.6555268376986783e-19,0.9999999999999999,347197.0
4079,1259,1.7593103162904107,0.0078125,0.9973693281374384,35.0,0.1479303865107746,0.3717803955078125,0.1401845464199678,75.0,-0.03676962490838955,0.5839801598340273,0.03227429201962484,253.0,0.3382324730075363,0.006189942957510083,0.8489083673783018,1414.0,0.19266174532466532,0.009517220678312085,0.6995931667272466,5114.0,0.3186128242046809,6.776451672823658e-08,0.9997084357962447,22699.0,0.2143145527444787,1.3395177321208412e-08,0.9993082918628013,84290.0,0.21710757207175033,1.1780110728991755e-16,0.9999999999981402,340046.0
4079,2541,0.5759762698319485,0.09765625,0.4308285893411056,28.0,0.21537176619810341,0.2640838623046875,0.205558907567174,81.0,0.09580826555040696,0.3322607714217156,0.13250301754246896,288.0,0.08530777192284662,0.24547048178243475,0.1660972841781786,1143.0,0.22427450515781655,0.007441256664819801,0.8102909260467294,5152.0,0.23387517382314132,5.317824682092848e-05,0.9815647800818375,21044.0,0.19005319818228888,8.314236593330549e-07,0.9959737021789061,81709.0,0.24643193590684245,1.0515001887118493e-17,0.9999999999999984,342749.0
4087,1259,0.7149244513127494,0.0546875,0.5705266842894979,30.0,-0.29132582500614096,0.7359161376953125,0.0028910800962440586,56.0,-0.3823621420468689,0.9446759722195566,8.427495559049092e-05,179.0,0.00025725950314307606,0.3416596750635817,0.05021034555953208,1101.0,0.04410604747246682,0.13855940175553305,0.1253801752953465,4585.0,0.17483623683807237,0.0005823512882681708,0.8739146815540799,20299.0,0.03131362079307969,0.06595690570492084,0.17431629419151973,70710.0,-0.08104349267790276,0.9324735428184285,1.1348884082496014e-05,248253.0
