brain_region,gene_id,sample_count,sum_expression,effect_size_8,p-value_8,power_8,t_stat_8,effect_size_16,p-value_16,power_16,t_stat_16,effect_size_32,p-value_32,power_32,t_stat_32,effect_size_64,p-value_64,power_64,t_stat_64,effect_size_128,p-value_128,power_128,t_stat_128,effect_size_256,p-value_256,power_256,t_stat_256
4224,2538,1715,8020.132936305393,-0.5073839645472991,0.76953125,0.001559843789131099,13.0,0.043372510962297786,0.6090240478515625,0.06956566167094869,63.0,0.009710926801629832,0.755836843047291,0.05579276314389303,227.0,-0.00870040103439943,0.7750818691676294,0.04329067116033902,927.0,0.017927190589453756,0.779504820672289,0.07449493987481104,3804.0,-0.002535481411861586,0.9213401475618874,0.04596401636222891,14771.0
4143,4891,656,1061.6897657973657,-1.3995455061970754,0.9921875,5.874632758029463e-08,2.0,-1.451666431063683,0.9998931884765625,0.0,5.0,-1.414636389572202,0.9999997064005584,5.551115123125783e-16,28.0,-1.6130596842088003,0.9999999997807506,0.0,107.0,-1.6661577821762825,1.0,0.0,329.0,-1.7409685747500734,1.0,0.0,1134.0
4194,3336,625,5038.549856166906,0.2964867237942115,0.19140625,0.18793594026139426,25.0,0.3030197338333702,0.07952880859375,0.3129981508432793,96.0,0.5143574864476285,0.001807608176022768,0.8850006542199141,416.0,0.5465209413886233,2.1936431098548974e-05,0.9963158314419118,1651.0,0.6143324905501231,2.0551555155445968e-10,0.9999999999981785,6756.0,0.7006173084638276,1.1928770813103977e-21,1.0,27698.0
9677,2539,910,5335.514177292862,0.44152394448785715,0.23046875,0.3029688742977601,24.0,0.11510692597605708,0.28094482421875,0.11412337909404702,80.0,0.06931715179136275,0.4377230014652014,0.10361275045108997,273.0,0.10078173007523107,0.20920348831433877,0.19843007425415493,1161.0,-0.03438395901968052,0.6213999348390509,0.021087014305567586,3998.0,-0.07844891192067799,0.8450144293881348,0.0018854580089544548,15244.0
4024,1800,800,2785.1880355344847,0.6585475946472811,0.15625,0.5139727886355734,26.0,0.38741377601689303,0.105712890625,0.4343075260094176,93.0,0.34309621197319556,0.04540910036303103,0.600009897953676,355.0,0.18647526362985203,0.09608423157742613,0.4328629493567948,1235.0,0.23772905320532878,0.006560998969742836,0.8485822714742756,5171.0,0.14355279611120048,0.02201992196921524,0.7408251055224709,18836.0
4288,34927,288,1445.3583224395352,0.24655409532290481,0.421875,0.15551516364403328,20.0,0.005353742690683357,0.6282196044921875,0.05214706652402523,62.0,0.07981333753826554,0.5036778950598091,0.11445964658309227,264.0,0.026951397617767336,0.6334718247057887,0.0761366519203921,989.0,0.024484062700752228,0.8262293887133771,0.0854495447351391,3733.0,0.016074452603681184,0.897797846848175,0.08251617085881291,14943.0
4135,4855,756,4343.9675425185305,0.037160597941891915,0.37109375,0.06064146254659586,21.0,0.20900875836471977,0.1372222900390625,0.1987139500400732,90.0,0.3419779037033405,0.017909439746290445,0.5976185807098142,376.0,0.36820540233686483,0.0012803933941845955,0.8977655534052609,1491.0,0.34105286946834884,2.266096804914235e-05,0.985848072538672,5843.0,0.24244210298546123,5.3468488561455605e-06,0.9869224299156777,21669.0
4270,3335,527,2207.1476115930777,1.0321258151705315,0.01953125,0.8357842318074907,33.0,-0.1296259841161525,0.4301300048828125,0.016148253489771225,72.0,0.028527727949117697,0.35262711555697024,0.06851197644746332,285.0,0.2553017494511282,0.031033709624189696,0.6463742897476712,1319.0,0.2256905827430845,0.015136708827787936,0.8145807737641805,5039.0,0.21745250554202916,0.0014290421933300912,0.9660096452336028,19985.0
4024,79057,360,1849.6606229660445,-0.26007574542495704,0.80859375,0.010306765588341205,12.0,-0.09957889980005302,0.6839141845703125,0.02139562286405894,59.0,-0.043693709727640494,0.5257282466627657,0.029600474327387882,261.0,-0.06208795272180279,0.5742679449244527,0.016328989675379213,1012.0,-0.03350711875863476,0.511383393246571,0.021591735093432707,4116.0,-0.031687303555551036,0.5201760650395795,0.015757524079096585,16388.0
4142,6112,504,4638.058190673448,0.2361883469856977,0.3203125,0.14927322052632497,22.0,0.06294215657337912,0.3528594970703125,0.08012495159262001,76.0,0.07934911290240981,0.19480633712373674,0.11396345150912479,311.0,0.009623528459363541,0.20348000240601632,0.05836032300710858,1164.0,-0.033747745062201864,0.32141706087807453,0.021452221303224994,4323.0,0.029106038108220215,0.055495150197389057,0.11892229733917714,18338.0
