brain_region,gene_id,effect_size,p-value,power,t_stat
4106,1259,0.09717654446767388,0.491,0.290720465328699,1.241770896628904
4106,2541,0.3661559281664546,0.516,0.9933479378434675,4.695202144202542
4107,1259,0.12348866129179233,0.501,0.39929065598315683,1.7277977151461328
4107,2541,0.3331207404762867,0.516,0.9823017064352482,4.158427083850487
4113,1259,0.11344901517019274,0.502,0.356376114228801,1.5431531327297896
4113,2541,0.4255530395165621,0.523,0.9991663795899414,5.02482308775166
4114,1259,0.0916883618882881,0.492,0.2699244503188082,1.2177437203930972
4114,2541,0.4199354239719243,0.526,0.9989673285905981,4.980491807874804
4120,1259,0.23383006192497058,0.509,0.8380553356822477,3.139455936857404
4120,2541,0.4888812260510503,0.51,0.9999999840849003,6.017246921892336
4121,1259,0.15146791133110007,0.5,0.5237917651745693,1.9689658176836522
4121,2538,0.04889103621408703,0.493,0.1368335104143431,0.5726823830997623
4121,2541,0.46326574072612897,0.519,0.999820291542154,5.556626026037809
4135,1259,0.009316269929703053,0.493,0.06177869628417598,0.11979599095941995
4135,2538,0.08614519892739818,0.495,0.2497042876528084,1.0003790169139468
4135,2541,0.43861857045675556,0.516,0.9995006439016146,5.059625176457383
4135,3338,0.0774347888878461,0.506,0.21963041508810743,1.1419730159285968
4136,1259,0.1819422918814234,0.499,0.6563802850843776,2.4320728770394915
4136,2538,0.051151440650372734,0.492,0.14248540100858986,0.6102795844903431
4136,2541,0.2887981355297339,0.525,0.9457578948350188,3.6617351423101865
4136,3338,-0.0739084589419241,0.502,0.0066320577792107205,-1.2085748640862803
4142,1259,0.1048486902662757,0.5,0.3209857166351292,1.4042395004418193
4142,2538,0.0639384506432153,0.499,0.17739930797617243,0.7738854027109622
4142,2541,0.23857724620583332,0.517,0.8508106600527893,2.93409159705886
4142,2881,0.038940849544142335,0.533,0.11378714642372689,0.4414481844886792
4142,3335,0.21272549925712836,0.515,0.773073914338986,2.647793134547028
4142,3338,-0.04514211425884939,0.499,0.015664524291274184,-0.7246997115658314
4142,4103,-0.026993421170503355,0.509,0.025669935684280665,-0.2989126218311266
4142,36362,0.036679427374765,0.512,0.10895962488933186,0.6404732667176348
4143,1259,-0.10433176867382436,0.489,0.0024088412815428395,-1.4331807712114666
4143,2538,0.01540709276688683,0.497,0.0705822080894577,0.1900433081460913
4143,2539,-0.1154112473682745,0.523,0.0016217512805728473,-1.3175442282769094
4143,2541,0.12617935310288245,0.522,0.41102674978152365,1.5805372660524082
4143,2881,-0.042778779131892826,0.54,0.01674032030994599,-0.46067091188328574
4143,3335,0.2752238414985812,0.507,0.9267902207769321,3.5505949046267666
4143,3336,0.4831640590827441,0.52,0.9999253060227431,6.643087683902985
4143,3338,-0.019008517677845813,0.494,0.031529981228116344,-0.29238230360697604
4143,4103,-0.06350958612799881,0.523,0.00914803371416939,-0.6995477798573646
4143,4855,0.3214437461568731,0.516,0.9757177388374983,4.625573259570619
4143,36362,0.022457986423387796,0.522,0.08194286584336907,0.3693842608110108
4149,1259,0.26636328457714187,0.51,0.9119065104916706,3.434330680892692
4149,2538,0.057568443625880435,0.497,0.1593807854798972,0.7157668306766158
4149,2541,0.2549650773842263,0.516,0.8895855227491898,3.0931152594575075
4149,3338,-0.03969034286309912,0.505,0.018240947387565543,-0.6032989992605476
4149,36362,0.12543924241111798,0.506,0.40779015276331565,2.062250302881176
4150,1259,0.11001585929500399,0.506,0.3420787156765549,1.4036375056139685
4150,2538,0.051236923073935,0.51,0.1427021947384014,0.6197040668477147
4150,2541,0.2286632055961923,0.508,0.8233881902281248,2.8343898590830134
4150,3338,0.031720038707385205,0.484,0.09889206467431466,0.4989705921136377
4151,1259,0.1920727835929352,0.521,0.6972833981972646,2.471744556722222
4151,2538,0.03947636685492697,0.501,0.11495232037437952,0.473877080457262
4151,2541,0.1972005610748989,0.517,0.7171196936901445,2.3463423349829484
4151,3338,0.03565143969352267,0.493,0.10681451065720193,0.537757280021627
4158,1259,0.25819961496584803,0.488,0.8962959565873089,3.285702661791917
4158,2541,0.21397793619695382,0.529,0.7772987135439194,2.766499597407348
4160,1259,0.17596584413579772,0.497,0.6313197466263382,2.321311500552055
4160,2541,0.18443895058484677,0.524,0.6666564656261047,2.1955151985570085
4166,2541,0.2002620707659052,0.518,0.7286573800904843,2.490783334590125
4178,1259,0.2087092643911937,0.508,0.7592256104438886,2.862172053857358
4178,2541,0.19579795590064644,0.515,0.7117562298361327,2.4958796263031213
4186,1259,-0.08850620224629359,0.478,0.004134564404642438,-1.1532546221687903
4186,2541,0.43916041849426135,0.508,0.9995113565969683,5.252207121034926
4187,1259,-0.2803567352512181,0.469,7.921728181203846e-07,-4.011723519819177
4187,2541,0.42981842013733257,0.517,0.9992932240960632,5.346298312374947
4193,1259,-0.2744703556110022,0.479,1.1015207012077255e-06,-3.911502955082615
4193,2538,0.09881329585040831,0.501,0.29706444828402334,1.1416637031374388
4193,2541,0.4291931751775408,0.507,0.9992758173613505,5.189295754261335
4193,3338,-0.34079953311499184,0.475,2.0827452873461993e-08,-5.4629810232330005
4194,1259,-0.24719969358460392,0.47,4.781011762822196e-06,-3.453639955404849
4194,2538,0.06595484366341944,0.495,0.18336105541648529,0.7729669947172456
4194,2541,0.4048602507064833,0.52,0.9981988580265077,4.689344539612721
4194,3338,-0.7643859709369125,0.436,0.0,-15.173017944385585
4200,1259,0.12671845488087752,0.497,0.41338814127228773,1.7606389353943805
4200,2541,0.3985341877504978,0.513,0.9977433179841139,4.840019044447305
4201,1259,0.18308893108047117,0.5,0.6611147474034276,2.558424694890443
4201,2541,0.3050804453326152,0.515,0.9631332836584885,3.723691615538424
4214,1259,0.028457156331528614,0.495,0.09265039104334816,0.3756025248666493
4214,2541,0.41661083619229744,0.51,0.9988298481057946,5.2566812835876275
4223,1259,0.436486913606112,0.506,0.9994563531417009,5.607727569767125
4223,2538,-0.009204639463291926,0.507,0.04019400999712641,-0.10588016993467853
4223,2541,0.3413467257466105,0.519,0.9859667474159063,4.22208128788371
4223,3338,-0.121597910736882,0.486,0.0012921590367613867,-1.780206758947171
4223,36362,-0.4781222342400924,0.498,0.0,-9.48015079367905
4224,1259,0.32858703297062475,0.512,0.979952835201435,4.284811644769252
4224,2538,0.01697153363221952,0.492,0.07299212690014012,0.20282300853482257
4224,2541,0.18613501752527858,0.507,0.6735673364094202,2.2931647339776893
4224,3335,0.06949976953063296,0.502,0.1941408031763252,0.9076132331877322
4224,3338,0.023166889550198314,0.506,0.08315727100443626,0.3638204855518907
4224,4103,0.058361103934818644,0.512,0.16155528907672134,0.665468529164532
4224,36362,-0.6087563647837195,0.493,2.8431701437625634e-12,-12.884033486571449
4230,1259,0.13790574210756518,0.494,0.4629736276484303,1.7402448169392686
4230,2541,0.1557423144503,0.52,0.542912129384472,1.8099586360989963
4244,1259,-0.010017270470419712,0.485,0.03940914492650771,-0.13124391234709146
4244,2538,0.03166960374037157,0.516,0.09879330098746808,0.3841725103663029
4244,2541,0.1875448889493693,0.509,0.6792671784136048,2.2325965368017395
4244,3338,0.15449135936052127,0.516,0.5373246134321256,2.349321913553785
4245,1259,0.15143636305833055,0.505,0.5236503840545779,1.9718862445533976
4245,2541,0.22852312584707934,0.518,0.8229791914471883,2.9202487392189926
4251,1259,0.20116405968072543,0.477,0.7320113652849051,2.2134449199376163
4251,2538,-0.018464541377209306,0.503,0.03196650326349071,-0.2102049921754175
4251,2541,0.16134570383867497,0.521,0.5678207837332687,1.954647464008199
4251,3338,0.5385708097113795,0.524,0.9999999994467363,7.322070051530004
4254,1259,0.10800730795357318,0.494,0.3338163195504644,1.297581219280309
4254,2538,0.00041724911092088897,0.491,0.05048615235201526,0.004890397725043355
4254,2541,-0.2274145470628587,0.525,1.3101722799335747e-05,-2.9294385947752115
4254,3338,0.17621845210910217,0.474,0.6323912678305558,2.2094580204125283
4255,1259,0.5369990948745965,0.507,0.9999999993818022,5.544061289080377
4255,2541,-0.12898865128432288,0.517,0.0009792142909635926,-1.516793629237272
4256,1259,0.5181847233828423,0.493,0.9999999977215002,5.24695270480852
4256,2538,-0.008964198235454005,0.492,0.0404286549289421,-0.10158426074171427
4256,2541,-0.10214840557059734,0.527,0.00259975295486059,-1.0566637120417608
4257,1259,0.34155609178437535,0.497,0.9860507764164902,3.1614974304667003
4257,2541,-0.11792056021617163,0.531,0.0014797899243085277,-1.1821994984163626
4258,1259,-0.7050877892566357,0.471,7.771561172376096e-16,-8.453234871713084
4258,2538,0.17530753781752761,0.498,0.628522537403862,1.8444298700925885
4258,2541,0.15156266359533435,0.513,0.5242163719599218,1.4266452185482228
4270,1259,0.24932835700767014,0.514,0.8771582233958463,3.355782760910941
4270,2541,0.27207261519532777,0.523,0.9217344186615981,3.4881208556056107
4273,1259,0.30000589566591007,0.513,0.9582885262043811,3.9072289055896223
4273,2541,0.2956840840935683,0.523,0.9537668914624207,3.6653953277605
4280,1259,0.43771781093991474,0.513,0.9994823526040026,5.704081654555769
4280,2538,-0.06206822818215749,0.49,0.009555709708060411,-0.8267139154955192
4280,2541,0.5198304838693786,0.522,0.9999999979636167,6.465446104352343
4281,1259,0.4363706316088712,0.522,0.999453835520872,5.225806361368774
4281,2541,0.4979187882604527,0.512,0.9999999911607356,5.76918754078631
4282,1259,0.686774042032299,0.508,0.9999999999999961,8.42525805963195
4282,2538,-0.05239981866290183,0.486,0.012723636090112622,-0.7008036415290518
4282,2541,0.4429037851206912,0.528,0.9995797684037477,5.1936395570558425
4282,3338,0.8704151609561166,0.524,1.0,11.862587391031807
4288,1121,-0.039031400450506716,0.488,0.01857554672084949,-0.4972635089238367
4288,1259,0.6343176713288118,0.524,0.9999999999996424,7.193170857385595
4288,2538,-0.03332563902932215,0.493,0.02169746254457472,-0.42760119202638125
4288,2539,-0.1079640807586368,0.522,0.0021191690031812094,-1.1984898583403332
4288,2541,0.24461445396989043,0.534,0.8660372641186597,2.8354246858646195
4288,2881,-0.1056453314098469,0.549,0.002300188452633578,-1.0643352204461793
4288,3335,-0.32109682889314334,0.505,7.205663421494535e-08,-4.677464873734058
4288,3336,-0.9158729739122748,0.49,0.0,-14.605986202391653
4288,3338,0.6047609449988983,0.484,0.9999999999960977,7.570716945473812
4288,4103,0.2326208341074079,0.538,0.83469590655899,2.3699374927445116
4288,4855,0.14332030560765546,0.497,0.48723048858129503,1.6867515930421326
4288,36362,-1.2254211427699842,0.468,0.0,-70.61751522645231
4291,1259,-0.04444980965561537,0.491,0.0159733432406991,-0.6072989915117668
4291,2541,0.6048145163138132,0.522,0.9999999999961141,6.9991764685441495
4296,2541,-1.1242200902316322,0.466,0.0,-21.69627692525174
4322,1259,-0.3327221808761734,0.47,3.476701559979034e-08,-4.154346201331715
4322,2538,0.1657607112860431,0.491,0.5872635351770586,1.8251635005495903
4322,2541,-0.1498715395000096,0.515,0.00043192510775036386,-1.416718535260236
4322,3338,0.6163056620159711,0.496,0.9999999999984455,7.320149930343914
4322,36362,0.0037124134672097786,0.513,0.05445898012060946,0.05455560539482752
4342,2541,0.10552507093220878,0.515,0.32371597690454246,1.2164681357311824
4379,2541,0.1999297213325386,0.542,0.7274163120232748,2.228181581323264
4395,1259,-1.059520547073743,0.436,0.0,-19.141572744679554
4395,2541,-0.6066516723323161,0.509,3.3600899840280363e-12,-7.401398001595903
4400,1259,-1.22173402577931,0.427,0.0,-34.554684388734245
4400,2541,-0.36844901093356597,0.518,2.6294149080285933e-09,-4.267011090905528
4409,1259,-1.6965006711301744,0.433,0.0,-52.91729114345675
4409,2541,0.09629972343086893,0.521,0.2873482092187536,1.1867099912092605
4417,1259,-1.206122632531281,0.425,0.0,-26.025500878235338
4417,2541,0.057399638257485515,0.526,0.15892018857173817,0.5664546175991713
4432,1259,-1.3766197233532895,0.417,0.0,-42.15462612243634
4432,2541,-0.32568884877468357,0.516,5.3764759533336814e-08,-3.975891941836504
4440,1259,-1.089236097501355,0.442,0.0,-20.650593258766236
4440,2541,-0.16500943765026338,0.51,0.00023102451997414342,-2.0104982624021654
4506,1259,-0.9968418456351681,0.455,0.0,-15.50191665817372
4506,2541,-0.49206473047089977,0.507,1.2952402927979279e-08,-5.488929886693918
4507,2541,-0.667861717624768,0.509,2.0761170560490427e-14,-8.58803958871851
4518,2541,-1.0599922457770337,0.45,0.0,-18.290854681056288
4720,2541,-0.9371849355874159,0.446,0.0,-14.573481314678695
4722,2541,-0.960572033284982,0.433,0.0,-17.19151022499013
4723,2541,-1.1941824780666719,0.509,0.0,-26.610954950117303
4725,2541,-0.984600652483467,0.43,0.0,-16.450883630032806
4738,1259,0.2689565400621021,0.518,0.9164788895856142,3.348412247296848
4738,2541,-1.087112112898411,0.444,0.0,-19.593718099169312
4739,1259,0.30354551070680813,0.503,0.9617189687557882,3.547200944230152
4739,2541,-1.039846464797886,0.427,0.0,-19.514701951541323
4740,1259,0.2430128463350091,0.502,0.8621059492978677,2.8986331619526426
4740,2541,-1.0101994692495442,0.435,0.0,-17.17423835522469
4741,1259,0.15179969748550504,0.503,0.5252784540388694,1.849712213352766
4741,2541,-0.9898740220216218,0.434,0.0,-15.937715951198848
4782,1259,-0.5226017517362388,0.478,1.6841157357561087e-09,-6.396493920385655
4782,2541,-1.2461459941414692,0.497,0.0,-22.700845909536508
9054,2541,-0.7805463048595883,0.483,0.0,-13.775715255496893
9067,1259,-0.41252737622129887,0.466,0.0,-4.8746422401612355
9067,2541,-0.7948236733331835,0.493,0.0,-11.160869505980594
9074,1259,-0.7410189007449112,0.476,0.0,-9.965682827501036
9074,2538,-0.09746935503005559,0.493,0.0030556507050841786,-1.2320415304769354
9074,2541,-0.0027533063622712504,0.522,0.04688493924117265,-0.036038473002971104
9075,1259,-0.8252115427722967,0.428,0.0,-11.11496202314833
9075,2541,-0.7897558833583178,0.461,0.0,-12.226416262682784
9161,1259,-0.34766580008711745,0.475,1.2726271259033695e-08,-3.9100766116089973
9161,2541,-0.6187459877707155,0.482,1.276978522923855e-12,-8.53123035457641
9492,1259,-1.187567735564664,0.43,0.0,-29.89920027382781
9492,2538,0.024400826126201636,0.512,0.0853033017523217,0.2924817379582021
9492,2541,-1.0844720825117615,0.436,0.0,-19.723569448332345
9492,3335,-0.5889403793986152,0.494,1.3405609955441378e-11,-11.127671524158528
9492,3338,-0.5026940094654855,0.447,6.451915890437476e-09,-10.04450861621147
9492,4103,-0.22249824944443072,0.514,1.670829516509098e-05,-2.581675762900338
9492,36362,1.3851420189373962,0.551,1.0,17.746245212090738
9520,1259,-1.6114671979879478,0.438,0.0,-45.608454107467246
9520,2541,-1.3542572853797248,0.455,0.0,-29.6298139622736
9543,1259,-0.8116215866303855,0.44,0.0,-12.973265344443027
9543,2541,-0.9253678701123517,0.451,0.0,-16.1137346669099
9561,1259,0.4178334449593497,0.493,0.9988822374461073,3.533695172488341
9561,2538,0.013030458485809896,0.498,0.06703879546282054,0.15786903785923373
9561,2541,0.11780906115562337,0.533,0.3748262739418563,1.0586131823662623
9598,1259,-0.5942869801382549,0.455,8.865019829329412e-12,-7.477325331278868
9598,2541,-1.0000235722264605,0.489,0.0,-15.245822881612014
9614,1259,-1.0083802619174251,0.421,0.0,-24.444875245392737
9614,2541,-1.0310634669345975,0.467,0.0,-30.792210120016808
9677,1259,-0.8176826277210261,0.441,0.0,-9.827768190383635
9677,2538,0.011029599011201992,0.507,0.06416366894721848,0.13190653169400748
9677,2541,-0.9257792433998158,0.503,0.0,-12.572839721553914
9677,3335,-0.40164771780476305,0.524,0.0,-5.7987292959984265
9677,3338,0.6542118317290238,0.515,0.9999999999999327,6.94319978112112
9677,4103,0.05050405281898996,0.515,0.14085078055603784,0.5304097447756352
9677,36362,0.6046881576387289,0.522,0.9999999999960751,6.237565654614737
9698,1259,-0.950353860814316,0.435,0.0,-14.087740152339466
9698,2541,-1.196846994598731,0.48,0.0,-21.507240976241953
